"id","accessCode","itemID","userID","participantID","task","sesID","instanceID","nihScore","dataTimestamp","trialsCount","trialsCorrect","nihAccuracy","nihAccPass","nihRTScore","INC_cntTotal","INC_cntCorrect","INC_rtMean","INC_rtMedian","INC_rtStDev","INC_nihMedian","INC_accuracy_Fieldname","CON_cntTotal","CON_cntCorrect","CON_rtMean","CON_rtMedian","CON_rtStDev","CON_nihMedian","CON_accuracy_Fieldname","reportDate"
"820","PUF18","3275","16852","NA","flanker","8k1k0t0iuar8s9la2g78m91l75","hmRo4VC3cb","8.23599","2018-10-16 12:47:49","42","39","5","1","3.59313","16","14","431.429","428.5","39.8241","428.5","0.875","16","15","379.667","386","36.0568","386","0.9375","2018-12-20 17:56:46"
"821","PUF18","3275","16852","NA","flanker","8k1k0t0iuar8s9la2g78m91l75","hmRo4VC3cb","8.23599","2018-10-16 12:47:49","42","39","5","1","3.59313","16","14","431.429","428.5","39.8241","428.5","0.875","16","15","379.667","386","36.0568","386","0.9375","2018-12-20 17:56:46"
"822","PUF18","3275","16851","NA","flanker","t0c0om1lungfri0vqguaaeo944","id8Du5MIQm","3.45238","2018-10-16 12:54:19","42","29","3","0","3.52545","16","7","501.714","320","499.742","444.5","0.4375","16","12","662.417","460.5","761.936","451","0.75","2018-12-20 17:56:48"
"823","PUF18","3275","16850","NA","flanker","v4abte7ed6m705djdoppn41sm1","~gMH@0TIxB","7.15697","2018-10-16 12:49:12","42","41","5","1","2.27602","16","16","922.625","874.5","200.526","874.5","1","16","15","963.667","774","470.664","772.5","0.9375","2018-12-20 17:56:50"
"824","PUF18","3275","16848","NA","flanker","9oprrm4i8h1hdhbngo9tpp7b12","IZ961jzkDS","7.58647","2018-10-16 12:43:27","42","41","5","1","2.70552","16","15","700.333","693","280.565","693","0.9375","16","16","594.562","531.5","171.165","531.5","1","2018-12-20 17:56:54"
"825","PUF18","3275","16847","NA","flanker","m32eeh8t0unice1t2pnebpu195","cX8uwbF@Dp","3.92857","2018-10-16 12:53:41","42","33","4","0","1.23901","16","8","1741.38","1533.5","817.722","1533.5","0.5","16","15","997.467","994","382.899","994","0.9375","2018-12-20 17:56:55"
"826","PUF18","3275","16846","NA","flanker","qqhgdtc2i0v3atavpmpkmirp71","vWn_ygG8rU","7.86179","2018-10-16 12:50:54","42","41","5","1","2.98084","16","15","757.067","601","568.922","597","0.9375","16","16","870","680.5","605.119","680.5","1","2018-12-20 17:56:59"
"827","PUF18","3275","16845","NA","flanker","9tm42fkeb49qhc5l1bdtu7b8e7","wOCAS9grag","8.0891","2018-10-16 12:43:10","42","42","5","1","3.0891","16","16","632.438","563","161.509","563","1","16","16","515.375","468.5","113.79","468.5","1","2018-12-20 17:57:02"
"828","PUF18","3275","16844","NA","flanker","t1eig33dau78pgnmdil1ie3cn6","qK~-qoAQXi","3.92857","2018-10-16 11:16:22","42","33","4","0","3.09567","16","8","605.75","561","227.878","561","0.5","16","15","947.8","618","1211.94","550.5","0.9375","2018-12-20 17:57:03"
"829","PUF18","3275","16843","NA","flanker","i7oc2ditnoebu7vlu9ll3i0hn4","ppSoj7UUye","8.53319","2018-10-16 11:16:59","42","41","5","1","3.65224","16","16","422.312","415","68.7738","415","1","16","15","394.4","384","53.4627","384","0.9375","2018-12-20 17:57:06"
"830","PUF18","3275","16842","NA","flanker","e5f7qni7sapmvokd4o9vvvjud1","_jsS59GD1H","6.95431","2018-10-23 11:14:23","42","36","4","1","2.66859","16","11","814.545","707","362.001","707","0.6875","16","15","500.467","498","116.216","498","0.9375","2018-12-20 17:57:08"
"831","PUF18","3275","16841","NA","flanker","6jeb083f09etfl4a3atppplra2",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-20 17:57:11"
"832","PUF18","3275","16840","NA","flanker","7ds8d1ro1q08dvsj6dh304sil6","wijHhhU8dr","8.69955","2018-10-23 11:18:55","42","42","5","1","3.69955","16","16","432.062","404.5","83.2166","404.5","1","16","16","451.25","417.5","95.2733","417.5","1","2018-12-20 17:57:13"
"833","PUF18","3275","16839","NA","flanker","hopbpgnjrjbc0p4ht0dcbp4eb7","skcfCOBgj6","6.96669","2018-10-16 11:20:17","42","42","5","1","1.96669","16","16","1029.94","1034","470.79","1034","1","16","16","957.125","702.5","830.166","694","1","2018-12-20 17:57:15"
"834","PUF18","3275","16838","NA","flanker","99fho87frr3b7o9qfc1hbobri3","AfKQ5x1OI_","3.57143","2018-10-16 11:15:48","42","30","4","0","1.07936","16","5","1509","1672","672.657","1672","0.3125","16","15","660.267","634","164.319","634","0.9375","2018-12-20 17:57:18"
"835","PUF18","3275","16837","NA","flanker","366suf1c8biecj5r6iv3d5uhm7","Aami6AVDCD","7.89621","2018-10-16 11:20:30","42","42","5","1","2.89621","16","16","782.438","638","461.935","625","1","16","16","559","588.5","101.731","588.5","1","2018-12-20 17:57:20"
"836","PUF18","3275","16836","NA","flanker","9p6bb8uijvcp5cj5pcooq9nl27","mQ3L4Vm3BW","8.56958","2018-10-16 11:15:40","42","42","5","1","3.56958","16","16","434.875","434","69.202","434","1","16","16","387.625","384","77.0894","384","1","2018-12-20 17:57:22"
"837","PUF18","3275","16835","NA","flanker","0ne4iehtds222tald7p9pgsfu0","47iMAS4V1j","7.44053","2018-10-16 11:16:16","42","41","5","1","2.55958","16","15","1196.93","750","1041.92","750","0.9375","16","16","1069.94","987","822.834","905","1","2018-12-20 17:57:24"
"838","PUF18","3275","16834","NA","flanker","pn3h2evg3jck9c0308j3593886","qxvJqODy3P","8.13459","2018-10-16 11:18:30","42","41","5","1","3.25363","16","15","534.6","515","76.314","515","0.9375","16","16","473.062","442.5","112.256","437","1","2018-12-20 17:57:27"
"839","PUF18","3275","16833","NA","flanker","nba3rqcjtg5j625ho796mdcbk5","hD~f1s2UQp","6.953","2018-10-16 11:14:15","42","36","4","1","2.66729","16","10","1371.4","707.5","1280.85","707.5","0.625","16","16","589.562","504.5","240.22","504.5","1","2018-12-20 17:57:30"
"840","PUF18","3275","16832","NA","flanker","4sqo30seed95gb5gb5fh2e1r97","ifYQnDU7kh","8.48234","2018-10-16 11:16:21","42","42","5","1","3.48234","16","16","487.812","455","121.785","455","1","16","16","455.188","392","279.575","385","1","2018-12-20 17:57:32"
"841","PUF18","3275","16831","NA","flanker","elhsm1sf2pqbljqfm0k1udqkf3","O0bK5khu5c","8.07289","2018-10-16 11:15:09","42","41","5","1","3.19194","16","15","626.933","569","377.274","532.5","0.9375","16","16","569.938","419.5","361.306","416","1","2018-12-20 17:57:34"
"842","PUF18","3275","16830","NA","flanker","v6vf5ms0kd8p5no180r21tvos7","EExPJLSPRG","7.20419","2018-10-16 11:13:50","42","38","5","1","2.68038","16","12","1107.92","702.5","970.03","702.5","0.75","16","16","466.562","437.5","98.6306","437.5","1","2018-12-20 17:57:37"
"843","PUF18","3275","16829","NA","flanker","698tqm2t18kh6odf7eaqqm9c72","0aZ2yqMo5k","8.50231","2018-10-16 11:14:01","42","41","5","1","3.62136","16","15","418.733","422","75.9854","422","0.9375","16","16","416","410.5","66.2319","410.5","1","2018-12-20 17:57:39"
"844","PUF18","3275","16828","NA","flanker","bplr0867crhuj04ruh2skpk4s0","@_nn8ONFR7","8.02633","2018-10-16 11:15:14","42","40","5","1","3.26442","16","14","633.929","523","362.591","512","0.875","16","16","535.75","448","250.094","448","1","2018-12-20 17:57:42"
"845","PUF18","3275","16827","NA","flanker","kt8qn3m69ref3c6k0fqcgo74j1","6GovVL0a57","8.03736","2018-10-16 11:17:29","42","42","5","1","3.03736","16","16","586.875","579","122.389","579","1","16","16","606.625","521.5","262.96","521.5","1","2018-12-20 17:57:44"
"846","PUF18","3275","16826","NA","flanker","vkmthkhf30e3q45v632kqnm3h6","s8Oci-d5Rb","7.91354","2018-10-16 11:19:01","42","41","5","1","3.03258","16","15","940","589","1199.23","580.5","0.9375","16","16","633.812","513.5","356.119","509","1","2018-12-20 17:57:46"
"847","PUF18","3275","16825","NA","flanker","a1oqgjs8facs89fm2il9atg0o0","mODpwSQ_wl","3.21429","2018-10-16 11:14:11","42","27","3","0","2.09803","16","1","963","963","0","963","0.0625","16","16","889.812","886","229.396","886","1","2018-12-20 17:57:48"
"848","PUF18","3275","16824","NA","flanker","h35e1gscip66bmi3fc26g0h3m2","a8XlIZs9tr","7.42826","2018-10-16 11:14:57","42","41","5","1","2.54731","16","15","1068.33","755","905.901","755","0.9375","16","16","707.938","519","522.757","517","1","2018-12-20 17:57:50"
"849","PUF18","3275","16823","NA","flanker","14tvar3llbhc0fl00bh9kufiv2","Ri@oH~rINt","3.69048","2018-10-16 11:17:39","42","31","4","0","2.23118","16","5","961","896","330.898","896","0.3125","16","16","782.25","631.5","406.429","631.5","1","2018-12-20 17:57:52"
"850","PUF18","3275","16822","NA","flanker","fhgoptqp4ff5tep6p224e3hr15","64Nk1wYU59","3.33333","2018-10-16 11:16:23","42","28","3","0","3.96676","16","2","10285.5","10285.5","14050.9","350","0.125","16","16","618.688","507.5","277.009","507.5","1","2018-12-20 17:57:55"
"851","PUF18","3275","16821","NA","flanker","2ng4sg0udi7pop9kkekubbvkc1","NReV~aVFVx","7.40637","2018-10-16 11:15:32","42","34","4","1","3.35875","16","8","521","486.5","100.533","486.5","0.5","16","16","380.188","374.5","65.8263","374.5","1","2018-12-20 17:57:57"
"852","PUF18","3275","16820","NA","flanker","8886drh6sjrjgnc0vpiu67mu76","FLxiHgrhRE","8.28776","2018-10-16 11:15:54","42","41","5","1","3.40681","16","15","762.067","477","889.764","474","0.9375","16","16","445","433","81.3306","433","1","2018-12-20 17:58:00"
"853","PUF18","3275","16819","NA","flanker","94hvg76k2q4ck0jvuuis7aeah3","I_8p3ivz1J","7.69755","2018-10-16 09:52:15","42","42","5","1","2.69755","16","16","742.375","696","209.749","696","1","16","16","758.562","539","828.939","529","1","2018-12-20 17:58:03"
"854","PUF18","3275","16818","NA","flanker","6lf3enonrdfv93rv583dosagr3","6ZaKev4AeW","7.66751","2018-10-16 09:51:07","42","39","5","1","3.02465","16","13","848.385","601","728.781","583","0.8125","16","16","588.875","535.5","214.301","529","1","2018-12-20 17:58:05"
"855","PUF18","3275","16817","NA","flanker","o5hupjgl7jafq99ki4povc2a73","22sfuIW4eN","7.77006","2018-10-16 09:52:09","42","39","5","1","3.12721","16","13","1331.54","588","1967.96","551.5","0.8125","16","16","609.438","497","222.278","497","1","2018-12-20 17:58:07"
"856","PUF18","3275","16816","NA","flanker","rbn8s93sfrc49medh7oldjn4s0","9@hf-qKoiz","8.32863","2018-10-16 09:46:25","42","42","5","1","3.32863","16","16","482.062","494.5","59.1501","494.5","1","16","16","455.812","448.5","82.4841","439","1","2018-12-20 17:58:09"
"857","PUF18","3275","16815","NA","flanker","se7lk3tmemk7d8njvjghd0n6i6","z50Wbyk3gQ","3.45238","2018-10-16 09:47:45","42","29","3","0","3.29167","16","4","511.5","504.5","140.709","504.5","0.25","16","15","594.933","500","294.078","500","0.9375","2018-12-20 17:58:13"
"858","PUF18","3275","16814","NA","flanker","91677rpju9uuefijg3n12d7311","QpGkssncS1","8.45907","2018-10-16 09:47:34","42","41","5","1","3.57811","16","16","465.375","432","91.6485","432","1","16","15","439.533","435","94.3783","435","0.9375","2018-12-20 17:58:14"
"859","PUF18","3275","16813","NA","flanker","1sbet8gul2lmp379m8futumhq3","ob-FT-2dv2","8.47424","2018-10-16 09:48:35","42","42","5","1","3.47424","16","16","560","459.5","316.729","457","1","16","16","852.438","487","1529.3","483","1","2018-12-20 17:58:17"
"860","PUF18","3275","16812","NA","flanker","pf6naccp0c1kl3j0squr0i4hp6","RBvypKcWc5","7.33628","2018-10-16 09:48:47","42","38","5","1","2.81247","16","13","866.846","654","495.402","654","0.8125","16","15","665.533","589","377.085","592","0.9375","2018-12-20 17:58:19"
"861","PUF18","3275","16811","NA","flanker","4co8t8h1i6mc5ea077p4norbs3","lpmlKzPH93","7.07338","2018-10-16 09:49:01","42","41","5","1","2.19243","16","15","957.533","915","400.001","915","0.9375","16","16","828.25","845","260.14","845","1","2018-12-20 17:58:22"
"862","PUF18","3275","16810","NA","flanker","upajhdisrrofq9qk3ncg67bmq1","HcaU4xAVrL","8.13896","2018-10-16 09:46:54","42","42","5","1","3.13896","16","16","588.062","553","161.06","548","1","16","16","487.938","463","99.4944","463","1","2018-12-20 17:58:25"
"863","PUF18","3275","16809","NA","flanker","k1agiqtvpp6sohc82b0tmf1ta3","ZYSh45~0Me","7.797","2018-10-16 09:48:25","42","42","5","1","2.797","16","16","679.75","659.5","106.837","659.5","1","16","16","568.125","544","104.789","544","1","2018-12-20 17:58:26"
"864","PUF18","3275","16808","NA","flanker","063s5atc50n8h2ovjp5r2pm3k1","2qhxdcrain","3.33333","2018-10-16 09:49:01","42","28","3","0","0.514008","16","3","2007.33","2271","901.885","2271","0.1875","16","15","668.4","576","271.485","576","0.9375","2018-12-20 17:58:29"
"865","PUF18","3275","16806","NA","flanker","ljrn4luh7ut26b0pj1ibp2m3d2","Hbje_mBMZy","8.22871","2018-10-16 09:51:55","42","42","5","1","3.22871","16","16","569.5","529","187.876","522","1","16","16","460.688","434.5","103.519","434","1","2018-12-20 17:58:33"
"866","PUF18","3275","16805","NA","flanker","hcgu3o2imk8jqufadkrsj4e2a6","Nh8u6sXY5-","8.42836","2018-10-16 09:46:24","42","42","5","1","3.42835","16","16","487","468.5","79.1976","468.5","1","16","16","449.625","440","55.2617","436","1","2018-12-20 17:58:36"
"867","PUF18","3275","16804","NA","flanker","h1isknovj5svca12df9kbks2f3","X0P4EAaiKt","3.80952","2018-10-16 09:46:36","42","32","4","0","2.42548","16","6","937","806.5","358.912","806.5","0.375","16","16","548.312","562.5","121.371","562.5","1","2018-12-20 17:58:39"
"868","PUF18","3275","16803","NA","flanker","7lpl4a4l8ieocookaolofd8b70","5eFUruqGEE","7.93229","2018-10-16 09:48:19","42","37","4","1","3.52753","16","13","474.385","444","74.0546","444","0.8125","16","14","457.571","460","86.9454","460","0.875","2018-12-20 17:58:54"
"869","PUF18","3275","16802","NA","flanker","s4glu25ncj99la68h5bk1cj9n3","dMdrNV4Xjg","7.94234","2018-10-16 09:48:42","42","38","5","1","3.41853","16","13","451.615","471","54.9644","471","0.8125","16","15","452.667","392","158.147","392","0.9375","2018-12-20 17:58:57"
"870","PUF18","3275","16801","NA","flanker","5fqjckhj39agg8ulipk5otjgo7","2jAoR@TqEf","8.27998","2018-10-16 09:48:44","42","41","5","1","3.39903","16","16","532.375","494","194.961","476","1","16","15","580.8","532","280.37","526","0.9375","2018-12-20 17:58:59"
"871","PUF18","3275","16800","NA","flanker","gffcr0pi9up7f917748tn20p10","AZ9aXsNd0Z","8.48437","2018-10-16 09:52:39","42","42","5","1","3.48437","16","16","495.375","454.5","156.327","454.5","1","16","16","422.188","411","61.843","411","1","2018-12-20 17:59:01"
"872","PUF18","3275","16799","NA","flanker","eteb065ua06habpulh8upp9s82","3IhxeQsVdx","8.14233","2018-10-16 09:52:02","42","42","5","1","3.14233","16","16","687.688","547","372.954","547","1","16","16","521.938","506.5","99.031","506.5","1","2018-12-20 17:59:04"
"873","PUF18","3275","16798","NA","flanker","tf5nba1hpsuctog9qoo1gkoo52","keQ8TqojN4","2.97619","2018-10-16 09:51:51","42","25","3","0","2.76371","16","5","1506.6","644","2468.5","671.5","0.3125","16","10","715.1","632.5","329.231","632.5","0.625","2018-12-20 17:59:06"
"874","PUF18","3275","16797","NA","flanker","7sltr69bg1pqa8rhg59j2ua3l7","TMwHW_lXpU","8.01112","2018-10-16 09:52:31","42","39","5","1","3.36826","16","13","526.846","484","130.619","484","0.8125","16","16","490.375","463","96.3624","463","1","2018-12-20 17:59:08"
"875","PUF18","3275","16796","NA","flanker","48c65s3fdqiqmg34g247b8m482","1qaX~IhUGF","5.00739","2018-10-16 09:50:20","42","39","5","1","0.364534","16","13","3255.31","2470","2828.24","2462.5","0.8125","16","16","1110","1111.5","341.011","1111.5","1","2018-12-20 17:59:10"
"876","PUF18","3275","16795","NA","flanker","5k7ln052jln1i4jor79qp5l4t1","W8l4r2tmpN","3.33333","2018-10-16 09:49:02","42","28","3","0","0.122775","16","3","2182","2807","1533.22","2807","0.1875","16","15","609.467","558","209.753","558","0.9375","2018-12-20 17:59:14"
"877","PUF18","3275","16793","NA","flanker","mp67arqr7rk1ia1m1a4ifpq740","KgnVZ_uPq3","8.23048","2018-10-16 09:20:22","42","42","5","1","3.23048","16","16","606.812","521.5","204.59","521.5","1","16","16","559","429.5","419.729","422","1","2018-12-20 17:59:19"
"878","PUF18","3275","16792","NA","flanker","i7a9k2p86bvt5ggvm3ekcs6f83","utgg476_Jf","8.10557","2018-10-16 09:13:18","42","42","5","1","3.10557","16","16","589.375","558","143.711","558","1","16","16","518.188","499.5","75.8861","499.5","1","2018-12-20 17:59:22"
"879","PUF18","3275","16791","NA","flanker","gvfh4f892mm5njeds1fq1hud83","XPRhx3CkL~","7.26232","2018-10-16 09:09:40","42","41","5","1","2.38137","16","16","812.375","813.5","368.887","826","1","16","15","674.533","560","264.975","560","0.9375","2018-12-20 17:59:24"
"880","PUF18","3275","16790","NA","flanker","def2b2gqqqscdkkn0ipajf7rq1","y1DBPVoG~g","7.45083","2018-10-16 09:10:38","42","42","5","1","2.45083","16","16","907.812","795.5","472.884","795.5","1","16","16","890.062","695.5","565.59","695.5","1","2018-12-20 17:59:26"
"881","PUF18","3275","16789","NA","flanker","8g91g755fcslsjv1t5l6vs5cg1","_rsSyTnv3X","2.85714","2018-10-16 09:09:45","42","24","3","0","0","16","6","2702.17","676","3702.37","3000","0.375","16","8","1399.38","736.5","1604.91","736.5","0.5","2018-12-20 17:59:28"
"882","PUF18","3275","16788","NA","flanker","kjvq3h381m561mbu0iq91j65b6","l~8oLKYSvG","8.55898","2018-10-16 09:10:09","42","42","5","1","3.55898","16","16","567.25","436.5","269.18","436.5","1","16","16","429.562","382","112.766","382","1","2018-12-20 17:59:32"
"883","PUF18","3275","16787","NA","flanker","fmb7lqpjfdkcr09f6kecj9kai6","S3otQ6M4k4","8.03684","2018-10-16 09:10:10","42","41","5","1","3.15588","16","15","1024.2","546","1733.71","543","0.9375","16","16","1268.94","443","2993.84","438","1","2018-12-20 17:59:35"
"884","PUF18","3275","16786","NA","flanker","lkpdf0ftg99tdlkipq7t5186k0","184_RV5MOI","7.5074","2018-10-16 09:12:45","42","42","5","1","2.5074","16","16","889.875","771.5","314.076","771.5","1","16","16","807.938","747.5","281.106","747.5","1","2018-12-20 17:59:37"
"885","PUF18","3275","16785","NA","flanker","1iqa2hr3nqqtbgns2vdne8b8d2","VlSxt0yREl","8.25363","2018-10-16 09:12:50","42","42","5","1","3.25363","16","16","547.312","515","164.681","515","1","16","16","401.375","395","59.2113","395","1","2018-12-20 17:59:39"
"886","PUF18","3275","16784","NA","flanker","odi4pnjvvlbn50gcl4hrlicu73","G@ngVxoh1n","7.95626","2018-10-16 09:14:40","42","42","5","1","2.95626","16","16","646.125","605","157.456","605","1","16","16","921.625","630","905.354","593","1","2018-12-20 17:59:42"
"887","PUF18","3275","16783","NA","flanker","aegijmartm970ph0a0v754b4m5","@Rfuqc_0~r","7.92749","2018-10-16 09:10:19","42","42","5","1","2.92749","16","16","681.688","614.5","162.052","614.5","1","16","16","573.5","545.5","148.597","545.5","1","2018-12-20 17:59:44"
"888","PUF18","3275","16782","NA","flanker","aadq4n6m6pq77u162mcrjjblo5","8c7uX8nmbi","6.63968","2018-10-16 09:12:45","42","35","4","1","2.47302","16","10","705.8","626","505.244","786","0.625","16","15","921.933","690","933.702","668","0.9375","2018-12-20 17:59:47"
"889","PUF18","3275","16781","NA","flanker","m4ir6nk0m740f6barjh9sboqr3","9IvUCZd@64","6.24897","2018-10-16 09:10:56","42","39","5","1","1.60611","16","14","1315.07","1257","617.435","1257","0.875","16","15","1420.47","1314","909.54","1314","0.9375","2018-12-20 17:59:50"
"890","PUF18","3275","16780","NA","flanker","06qsv9qq9s1l3vqs2nb1sg6cp2","TAkQvkLvnD","8.23401","2018-10-16 09:06:36","42","41","5","1","3.35306","16","15","508.733","488","129.382","488","0.9375","16","16","444.312","406.5","115.918","406.5","1","2018-12-20 17:59:53"
"891","PUF18","3275","16779","NA","flanker","iikq5ptjf7n9rctqhl601spbo1","7yhHiMK0om","7.6378","2018-10-16 09:05:34","42","41","5","1","2.75685","16","15","881.067","674","384.595","674","0.9375","16","16","542","480.5","183.045","480","1","2018-12-20 17:59:58"
"892","PUF18","3275","16778","NA","flanker","14d3pub9cesb4v2utq6jgnmpm4","XIMmEAPtgS","7.91831","2018-10-16 09:06:20","42","41","5","1","3.03736","16","15","595.8","579","170.118","579","0.9375","16","16","536.938","474.5","184.268","474.5","1","2018-12-20 18:00:03"
"893","PUF18","3275","16777","NA","flanker","0thrpocuoq83vp2tofq4lvpku3","ENApPxGJ7x","8.2789","2018-10-16 09:10:05","42","42","5","1","3.2789","16","16","509","508","58.7526","508","1","16","16","447.562","439.5","68.8283","439.5","1","2018-12-20 18:00:07"
"894","PUF18","3275","16776","NA","flanker","221otlhu7f0d2dugiiduedu5j3","nI7Enpdbzm","8.25494","2018-10-16 09:11:24","42","41","5","1","3.37399","16","16","472.25","482.5","74.5605","482.5","1","16","15","505","451","145.37","451","0.9375","2018-12-20 18:00:11"
"895","PUF18","3275","16775","NA","flanker","54b4d5gjg45p7431ujfctq0f71","mewAlGFl9K","6.86955","2018-10-16 09:10:34","42","40","5","1","2.10764","16","14","966.857","958","274.728","958","0.875","16","16","809.5","813","179.727","813","1","2018-12-20 18:00:14"
"896","PUF18","3275","16774","NA","flanker","eul32mt5pfq0i0d5fm6gs0trf7","afDqjBpSVE","7.61709","2018-10-16 09:09:41","42","42","5","1","2.61709","16","16","1139.38","731.5","1139.59","727","1","16","16","747.812","681","225.41","681","1","2018-12-20 18:00:19"
"897","PUF18","3275","16773","NA","flanker","uj8vncer5f0en2sr1dsqq24jo2","9MIh2ZEwch","7.52287","2018-10-16 09:07:28","42","40","5","1","2.76096","16","15","1078.6","704","1304.17","672.5","0.9375","16","15","604","611","121.281","611","0.9375","2018-12-20 18:00:22"
"898","PUF18","3275","16772","NA","flanker","pu3eg5k5qbmeavmit5sen7uqd2","ItZFDJSxE6","8.28254","2018-10-16 09:07:45","42","42","5","1","3.28254","16","16","571.25","527.5","168.859","507","1","16","16","547","467.5","349.172","463","1","2018-12-20 18:00:25"
"899","PUF18","3275","16771","NA","flanker","p0gahrgcdpm3kqrftvuu4kurb0","z5CvaKwSV@","8.06728","2018-10-16 09:07:41","42","39","5","1","3.42442","16","14","504.357","469.5","132.742","469.5","0.875","16","15","457.133","416","158.419","414.5","0.9375","2018-12-20 18:00:28"
"900","PUF18","3275","16770","NA","flanker","l877be3171pb7va92h1jm7t8b7","R1RKED50qU","8.04215","2018-10-16 09:07:43","42","42","5","1","3.04215","16","16","660.938","577.5","281.265","577.5","1","16","16","491.938","437","122.629","437","1","2018-12-20 18:00:31"
"901","PUF18","3275","8291","NA","flanker","1lncnh4p0meul4lkblupetmv74","91cZrTRLKK","8.09031","2018-10-10 10:20:15","42","41","5","1","3.20935","16","15","812.8","546","866.787","527.5","0.9375","16","16","683.938","501","644.293","494","1","2018-12-20 18:00:40"
"902","PUF18","3275","17347","NA","flanker","lgq2cf8qe29dspufgnq48hvl87","M9-m_No4yR","2.85714","2018-10-10 10:17:26","42","24","3","0","0","16","0","0","0","0","0","0","16","14","518.357","488.5","244.244","511","0.875","2018-12-20 18:00:44"
"903","PUF18","3275","17346","NA","flanker","v3sqgdb8lurml8qvs5qppsjlq5","5nz7taR-Fo","8.13781","2018-10-10 10:16:12","42","40","5","1","3.3759","16","14","482.857","482","113.789","482","0.875","16","16","482","438.5","106.815","438.5","1","2018-12-20 18:00:46"
"904","PUF18","3275","17345","NA","flanker","dvfe17m4j7btvh16i026gkp1q1","HjYPsVGUoG","8.08332","2018-10-10 10:14:41","42","41","5","1","3.20237","16","15","635.067","530","327.676","529.5","0.9375","16","16","547.438","474","227.199","474","1","2018-12-20 18:00:48"
"905","PUF18","3275","17343","NA","flanker","107205gtk600j1fu5ukg8q1un1","_dZbx6agar","8.10742","2018-10-10 10:14:41","42","40","5","1","3.34551","16","15","582.667","490","215.635","490","0.9375","16","15","489.867","479","96.4608","479","0.9375","2018-12-20 18:00:51"
"906","PUF18","3275","17344","NA","flanker","m2tfbv18hq55g3qrkellvqdht6","7g2-UPrxiA","7.78012","2018-10-10 10:14:00","42","41","5","1","2.89917","16","15","780.133","624","401.779","624","0.9375","16","16","765","586.5","417.599","586","1","2018-12-20 18:00:53"
"907","PUF18","3275","17175","NA","flanker","f95tiami8m2ma9i6uv8ucf0dk6","krq8ACSIoh","4.64286","2018-12-19 09:36:06","42","39","5","1","0","16","13","3093.46","3020","1401.75","3000","0.8125","16","16","1116.38","833.5","821.711","833.5","1","2018-12-20 18:01:06"
"908","PUF18","3275","17174","NA","flanker","qt1g21m2t984a0ab1hveqfcak5","-bXsxK_878","7.96237","2018-10-10 09:38:35","42","42","5","1","2.96237","16","16","987.188","634","1154.51","603","1","16","16","593.188","583","135.832","583","1","2018-12-20 18:01:09"
"909","PUF18","3275","17173","NA","flanker","61s658r5hgu7ehf3d659o9s527","gVP7iKjtxt","6.36516","2018-10-10 09:38:35","42","35","4","1","2.1985","16","9","1008.78","912","423.489","912","0.5625","16","16","1295.81","922","1212.27","853","1","2018-12-20 18:01:12"
"910","PUF18","3275","17172","NA","flanker","94ogis9aacrngs7m5jgha5luj4","q2G1qVDD-E","3.80952","2018-10-10 09:38:32","42","32","4","0","2.80542","16","6","1522.17","656.5","2244.5","656.5","0.375","16","16","731.188","461.5","802.977","449","1","2018-12-20 18:01:15"
"911","PUF18","3275","17172","NA","flanker","ctl8kt8vd8k9im069sttiubdc0","2_FOiWbUuu","6.96761","2018-10-24 09:39:28","21","17","4","1","2.91999","5","1","617","617","0","617","0.2","6","6","474.5","340","341.386","340","1","2018-12-20 18:01:15"
"912","PUF18","3275","17172","NA","flanker","t396trbpjj5ui7t5vdsqhgjrm7","aMmFOGvWrO","8.10365","2018-10-24 09:44:42","42","40","5","1","3.34175","16","15","488.867","491","71.0039","491","0.9375","16","15","431","445","65.9621","445","0.9375","2018-12-20 18:01:15"
"913","PUF18","3275","17172","NA","flanker","t396trbpjj5ui7t5vdsqhgjrm7","aMmFOGvWrO","8.10365","2018-10-24 09:44:42","42","40","5","1","3.34175","16","15","488.867","491","71.0039","491","0.9375","16","15","431","445","65.9621","445","0.9375","2018-12-20 18:01:15"
"914","PUF18","3275","17171","NA","flanker","jo831vu2jpdu14d1ohqso7fak7","6ATPq6bWFX","7.44126","2018-10-31 09:43:05","42","39","5","1","2.7984","16","13","1488.54","659","1616.37","659","0.8125","16","16","949.25","779","699.116","761","1","2018-12-20 18:01:17"
"915","PUF18","3275","17170","NA","flanker","92nvvgpi3a62p0kdktjs250qh4","g3Zm_gTe0k","7.56285","2018-10-31 09:27:39","42","39","5","1","2.91999","16","14","659.571","617","130.869","617","0.875","16","15","513.933","498","100.748","498","0.9375","2018-12-20 18:01:23"
"916","PUF18","3275","17169","NA","flanker","sashn6c51p60n3lkkp936i07q0","Ep4u~9Vbc_","3.92857","2018-10-10 09:32:20","42","33","4","0","2.07138","16","7","1346.86","977","888.018","977","0.4375","16","16","833.625","728","397.232","705","1","2018-12-20 18:01:27"
"917","PUF18","3275","17168","NA","flanker","ka0i6h8t1reqdn7m2kf1gufa62","BBREJviI~I","7.5327","2018-10-10 09:40:11","42","42","5","1","2.5327","16","16","892.375","761","456.044","761","1","16","16","3649.38","1249","6326.48","1084.5","1","2018-12-20 18:01:29"
