"id","accessCode","itemID","userID","participantID","task","sesID","instanceID","nihScore","dataTimestamp","trialsCount","trialsCorrect","nihAccuracy","nihAccPass","nihRTScore","INC_cntTotal","INC_cntCorrect","INC_rtMean","INC_rtMedian","INC_rtStDev","INC_nihMedian","INC_accuracy_Fieldname","CON_cntTotal","CON_cntCorrect","CON_rtMean","CON_rtMedian","CON_rtStDev","CON_nihMedian","CON_accuracy_Fieldname","reportDate"
"1277","FA18UCpost","3623","17615","NA","flanker","f5o1aibs5q4ff06tp53aj0k4o4","r8KM0~fI6Y","5.85064","2018-12-11 10:54:27","42","42","5","1","0.850637","16","16","2026.44","1892.5","810.457","1892.5","1","16","16","1901.25","1339","1332.78","1339","1","2018-12-21 15:36:58"
"1278","FA18UCpost","3623","17612","NA","flanker","mhfb6jduabevdon7a1eh35nnv6","hK61mqSLe2","3.80952","2018-12-11 10:54:31","42","32","4","0","2.35584","16","10","1296.4","837.5","1550.41","837.5","0.625","16","12","752.5","667.5","372.452","667.5","0.75","2018-12-21 15:37:06"
"1279","FA18UCpost","3623","17607","NA","flanker","h46t18b02kc3a28hq1cmklocj6","jl1t8sP@Sk","7.07338","2018-12-11 10:52:23","42","41","5","1","2.19243","16","15","1061.07","915","467.722","915","0.9375","16","16","739.312","688.5","195.796","688.5","1","2018-12-21 15:37:20"
"1280","FA18UCpost","3623","17605","NA","flanker","ilj02j2at61c19mtk79g3g1816","sje1z7wb-I","8.03005","2018-12-11 10:51:39","42","41","5","1","3.1491","16","15","581.533","545","154.319","545","0.9375","16","16","764.25","506.5","828.706","478","1","2018-12-21 15:37:22"
"1281","FA18UCpost","3623","17603","NA","flanker","vvsvmr2egqbrnmoubhr987pvn7","imqJqtCk4Y","8.00314","2018-12-11 10:51:00","42","41","5","1","3.12219","16","15","810.8","553","539.285","553","0.9375","16","16","685.125","528.5","368.247","528.5","1","2018-12-21 15:37:30"
"1282","FA18UCpost","3623","17602","NA","flanker","p316p4mcq035hi7k08cs62c9q5","uk4yWON8Wz","7.15943","2018-12-11 10:35:14","42","42","5","1","2.15943","16","16","987.188","931.5","333.896","931.5","1","16","16","777.062","677.5","245.172","677.5","1","2018-12-21 15:37:32"
"1283","FA18UCpost","3623","17600","NA","flanker","rieidtdrij603ehdg0kfp2o911","JF0KatzXGP","7.06384","2018-12-11 10:53:13","42","42","5","1","2.06384","16","16","1297.69","995.5","869.35","981","1","16","16","769.188","787.5","256.54","787.5","1","2018-12-21 15:37:34"
"1284","FA18UCpost","3623","17600","NA","flanker","rieidtdrij603ehdg0kfp2o911","JF0KatzXGP","7.06384","2018-12-11 10:53:13","42","42","5","1","2.06384","16","16","1297.69","995.5","869.35","981","1","16","16","769.188","787.5","256.54","787.5","1","2018-12-21 15:37:34"
"1285","FA18UCpost","3623","17623","NA","flanker","0mgafdv2jinf66unjcgmvgf7k2","LodbIrjYJo","7.52543","2018-12-11 10:51:24","42","42","5","1","2.52543","16","16","886.812","771.5","394.099","764","1","16","16","690.812","658","193.179","658","1","2018-12-21 15:37:37"
"1286","FA18UCpost","3623","17622","NA","flanker","b8b40okaq20fdclv4iafh6vs85","CkpMNmFsIF","8.10613","2018-12-11 10:52:35","42","41","5","1","3.22517","16","15","513.6","523","54.8944","523","0.9375","16","16","461.938","462","60.302","462","1","2018-12-21 15:37:39"
"1287","FA18UCpost","3623","17622","NA","flanker","b8b40okaq20fdclv4iafh6vs85","CkpMNmFsIF","8.10613","2018-12-11 10:52:35","42","41","5","1","3.22517","16","15","513.6","523","54.8944","523","0.9375","16","16","461.938","462","60.302","462","1","2018-12-21 15:37:39"
"1288","FA18UCpost","3623","17620","NA","flanker","5h0s4qbtjuj3iu9r54mvhm00m1","l69O8ZRZia","6.65748","2018-12-11 10:51:53","42","39","5","1","2.01462","16","14","1378.43","1007.5","845.648","1007.5","0.875","16","15","569.733","577","139.397","577","0.9375","2018-12-21 15:37:47"
"1289","FA18UCpost","3623","17619","NA","flanker","1cbe644dfpl98p4ft4vsgusjj4","2CKIFFB1YH","7.65017","2018-12-11 10:52:12","42","41","5","1","2.76922","16","16","790.312","669.5","330.301","669.5","1","16","15","675.533","636","246.988","636","0.9375","2018-12-21 15:37:51"
"1290","FA18UCpost","3623","17618","NA","flanker","01c54m2fhmofmg84ppu19l05g1","GBQAr2wlZA","7.36911","2018-12-11 10:51:49","42","42","5","1","2.36911","16","16","846.688","831.5","179.866","831.5","1","16","16","777.312","781","151.939","781","1","2018-12-21 15:37:59"
"1291","FA18UCpost","3623","17617","NA","flanker","vlvfrpp5vrmrmlgemhajnpda23","LZJMde@rIZ","7.3388","2018-12-11 10:51:34","42","40","5","1","2.57689","16","14","757.643","743","202.424","743","0.875","16","16","690.25","563","334.704","557","1","2018-12-21 15:38:01"
"1292","FA18UCpost","3623","17616","NA","flanker","fkh28lm6hjgth1aeaieus52356","OrZElCfGoD","7.80542","2018-12-11 10:54:18","42","42","5","1","2.80542","16","16","723.312","656.5","182.066","656.5","1","16","16","638.188","579.5","137.859","579.5","1","2018-12-21 15:38:03"
"1293","FA18UCpost","3623","17613","NA","flanker","cbosu6sdgc078m066umqtc2qq0","8y4bHuvvR5","8.36255","2018-12-11 10:50:59","42","42","5","1","3.36255","16","16","486.688","485.5","85.4031","485.5","1","16","16","424.062","411","62.2195","411","1","2018-12-21 15:38:05"
"1294","FA18UCpost","3623","17611","NA","flanker","ojj9ib33tb9uvv20te4obfb743","d3rzg2@RB5","7.88221","2018-12-11 10:54:37","42","39","5","1","3.23935","16","14","585","509.5","298.003","519","0.875","16","15","491.4","472","179.305","472","0.9375","2018-12-21 15:38:08"
"1295","FA18UCpost","3623","17610","NA","flanker","1k7iemcec6j55bqic3bkaba4t4","v12Iz_1ipE","8.19223","2018-12-11 10:51:08","42","40","5","1","3.43033","16","15","475.533","468","59.1727","468","0.9375","16","15","415.667","398","52.8146","398","0.9375","2018-12-21 15:38:10"
"1296","FA18UCpost","3623","17608","NA","flanker","2u53k0oe0mf2mpm2rq1h2o38n6","TBs4suTl@i","8.14537","2018-12-11 10:51:19","42","41","5","1","3.26442","16","15","512.733","512","53.8682","512","0.9375","16","16","412.5","417","55.5074","417","1","2018-12-21 15:38:15"
"1297","FA18UCpost","3623","17606","NA","flanker","aehk4f97j9830us96t1kbn2543","Qur@NoO5fO","4.80228","2018-12-11 10:52:07","42","38","5","1","0.278471","16","12","2414.33","2580","1061.06","2580","0.75","16","16","910.312","850","297.791","850","1","2018-12-21 15:38:18"
"1298","FA18UCpost","3623","17604","NA","flanker","6g99jef4iftp0hrg1jo7quqfu4","Kf_LqkZV1k","6.61336","2018-12-11 10:52:30","42","34","4","1","2.56575","16","8","742.125","747.5","132.51","747.5","0.5","16","16","667.188","596","211.771","593","1","2018-12-21 15:38:21"
"1299","FA18UCpost","3623","17601","NA","flanker","6k92kjq7fcuspa4gqj3shc7946","Gaelqp35kz","7.39151","2018-12-11 10:52:54","42","39","5","1","2.74865","16","16","743.5","677","254.401","677","1","16","13","682.154","621","234.397","621","0.8125","2018-12-21 15:38:24"
"1300","FA18UCpost","3623","17599","NA","flanker","vo59hnntb65sdbtj031cr2gbb2","lFKea8~VHu","7.4467","2018-12-11 10:55:28","42","41","5","1","2.56575","16","15","2301","824","5856.99","747.5","0.9375","16","16","543.688","502","90.844","502","1","2018-12-21 15:38:26"
"1301","FA18UCpost","3623","17597","NA","flanker","sjunpm83km5tmgekv5e3lftnn3","h032Xq5evP","8.15079","2018-12-11 10:34:25","42","42","5","1","3.15079","16","16","571.25","544.5","115.672","544.5","1","16","16","534.312","507.5","103.965","507.5","1","2018-12-21 15:38:29"
"1302","FA18UCpost","3623","17594","NA","flanker","ilc4gv3tv5d0d0fgb42qai8uq4","-xXf3Wiqe7","8.21988","2018-12-11 10:34:08","42","42","5","1","3.21989","16","16","535.812","524.5","106.498","524.5","1","16","16","531.312","511","111.607","511","1","2018-12-21 15:38:32"
"1303","FA18UCpost","3623","17579","NA","flanker","ke5ue3kuj55vlpkuprh20nlpc2","zngHUi4c2P","5.97893","2018-12-11 10:36:38","42","34","4","1","1.93132","16","8","2071.38","1054","2006.8","1054","0.5","16","16","1863.56","1191","2388.55","1178","1","2018-12-21 15:38:39"
