"id.x","userID","accessCode.x","task.x","pre_nihScore","pre_nihAccuracy","pre_nihRTScore","dateTime.x","id.y","accessCode.y","task.y","post_nihScore","post_nihAccuracy","post_nihRTScore","dateTime.y"
137,17585,"PUF18","dccs",8.26759,5,3.524,"2018-10-23 10:31:56",702,"FA18UCpost","dccs",7.92867,5,3.18508,"2018-12-11 10:41:33"
136,17587,"PUF18","dccs",6.55025,5,2.05025,"2018-10-23 10:28:25",701,"FA18UCpost","dccs",7.57982,5,2.82982,"2018-12-11 10:38:58"
135,17588,"PUF18","dccs",8.97198,5,4.22839,"2018-10-23 10:29:58",700,"FA18UCpost","dccs",7.92449,5,3.05269,"2018-12-11 10:40:14"
134,17589,"PUF18","dccs",7.05527,4,2.8245,"2018-10-23 10:30:53",699,"FA18UCpost","dccs",3.46154,3,3.10498,"2018-12-11 10:40:30"
133,17590,"PUF18","dccs",6.69029,5,1.9467,"2018-10-23 10:30:36",698,"FA18UCpost","dccs",6.85156,5,1.97977,"2018-12-11 10:41:13"
132,17591,"PUF18","dccs",6.61561,4,2.51305,"2018-10-23 10:34:55",697,"FA18UCpost","dccs",7.04265,5,2.42726,"2018-12-11 10:42:20"
131,17592,"PUF18","dccs",7.80619,4,3.70362,"2018-10-23 10:35:07",696,"FA18UCpost","dccs",7.40536,4,2.91818,"2018-12-11 10:42:00"
130,17594,"PUF18","dccs",0,4,0,"2018-10-23 10:30:52",691,"FA18UCpost","dccs",3.20513,3,2.29002,"2018-12-11 10:40:13"
129,17595,"PUF18","dccs",7.7038,5,3.08841,"2018-10-23 10:31:08",695,"FA18UCpost","dccs",8.27494,5,3.53135,"2018-12-11 10:40:27"
128,17596,"PUF18","dccs",8.75719,5,4.0136,"2018-10-23 10:31:24",694,"FA18UCpost","dccs",6.86161,4,2.75905,"2018-12-11 10:39:57"
127,17597,"PUF18","dccs",6.61056,5,1.73877,"2018-10-30 10:33:33",690,"FA18UCpost","dccs",7.78157,5,3.03798,"2018-12-11 10:41:09"
126,17599,"PUF18","dccs",5.68513,4,1.45436,"2018-10-23 11:14:40",689,"FA18UCpost","dccs",3.58974,4,0.958945,"2018-12-11 11:02:47"
125,17600,"PUF18","dccs",7.08225,5,2.21046,"2018-10-30 11:09:15",674,"FA18UCpost","dccs",7.23332,5,2.48332,"2018-12-11 11:00:18"
124,17601,"PUF18","dccs",7.8039,5,2.9321,"2018-10-23 11:08:48",688,"FA18UCpost","dccs",6.71796,5,1.97437,"2018-12-11 11:05:53"
123,17603,"PUF18","dccs",7.47776,5,2.60597,"2018-10-30 11:02:46",672,"FA18UCpost","dccs",7.5142,5,2.5142,"2018-12-11 10:57:19"
122,17604,"PUF18","dccs",7.28001,4,2.79283,"2018-10-23 11:08:43",687,"FA18UCpost","dccs",3.33333,3,2.3109,"2018-12-11 10:57:59"
121,17605,"PUF18","dccs",6.6604,5,1.6604,"2018-10-30 11:09:24",671,"FA18UCpost","dccs",7.05835,5,2.18655,"2018-12-11 10:58:25"
120,17606,"PUF18","dccs",3.375,3,2.6411,"2018-10-23 11:08:50",686,"FA18UCpost","dccs",8.29369,5,3.4219,"2018-12-11 10:58:42"
119,17607,"PUF18","dccs",6.23287,5,1.48928,"2018-11-27 11:00:09",670,"FA18UCpost","dccs",7.37959,5,2.76421,"2018-12-11 11:00:29"
118,17608,"PUF18","dccs",7.21021,4,2.85124,"2018-10-23 11:10:23",685,"FA18UCpost","dccs",7.6373,5,3.02191,"2018-12-11 10:57:20"
117,17610,"PUF18","dccs",9.04945,5,4.30586,"2018-10-23 11:06:12",684,"FA18UCpost","dccs",7.53904,5,2.79545,"2018-12-11 10:56:42"
115,17611,"PUF18","dccs",7.24188,5,2.62649,"2018-10-23 11:08:52",683,"FA18UCpost","dccs",6.32405,4,1.83687,"2018-12-11 11:01:03"
114,17612,"PUF18","dccs",0,4,0,"2018-11-27 11:12:55",669,"FA18UCpost","dccs",6.85969,4,2.62892,"2018-12-11 11:01:14"
113,17613,"PUF18","dccs",7.42928,5,2.81389,"2018-10-23 11:11:45",682,"FA18UCpost","dccs",7.06629,5,2.19449,"2018-12-11 10:57:31"
112,17615,"PUF18","dccs",2.05128,2,3.11104,"2018-10-30 11:08:38",668,"FA18UCpost","dccs",2.4359,2,2.76939,"2018-12-11 11:01:48"
111,17616,"PUF18","dccs",7.5424,5,2.67061,"2018-10-23 11:11:51",681,"FA18UCpost","dccs",7.65027,5,2.77847,"2018-12-11 11:01:01"
110,17617,"PUF18","dccs",7.8305,5,3.08691,"2018-10-23 11:08:02",680,"FA18UCpost","dccs",8.16477,5,3.16477,"2018-12-11 10:58:55"
109,17618,"PUF18","dccs",7.44033,4,2.95315,"2018-10-23 11:12:44",679,"FA18UCpost","dccs",6.70798,4,2.349,"2018-12-11 10:58:54"
108,17619,"PUF18","dccs",6.95909,4,2.72832,"2018-10-23 11:08:50",678,"FA18UCpost","dccs",7.6219,5,2.87831,"2018-12-11 10:59:05"
107,17620,"PUF18","dccs",3.71795,4,1.82929,"2018-10-23 11:11:30",677,"FA18UCpost","dccs",7.19022,4,2.70304,"2018-12-11 10:58:06"
106,17621,"PUF18","dccs",1.79487,2,3.3803,"2018-11-20 11:15:51",667,"FA18UCpost","dccs",2.375,2,3.03945,"2018-12-11 10:59:39"
105,17622,"PUF18","dccs",7.47305,4,3.11408,"2018-10-23 11:08:49",676,"FA18UCpost","dccs",6.24079,5,1.4972,"2018-12-11 10:58:36"
104,17623,"PUF18","dccs",2.69231,3,3.08392,"2018-10-23 11:10:04",675,"FA18UCpost","dccs",2.30769,2,2.94471,"2018-12-11 10:58:53"
103,17625,"PUF18","dccs",6.63952,5,2.13952,"2018-10-23 13:24:26",666,"FA18UCpost","dccs",7.33877,5,2.59518,"2018-12-11 13:17:08"
102,17627,"PUF18","dccs",7.46429,5,2.7207,"2018-10-23 13:28:18",665,"FA18UCpost","dccs",7.719,5,2.84721,"2018-12-11 13:17:38"
101,17628,"PUF18","dccs",7.05825,4,2.69927,"2018-10-30 13:35:07",655,"FA18UCpost","dccs",7.57483,5,2.70304,"2018-12-11 09:09:51"
100,17629,"PUF18","dccs",8.63218,5,3.88859,"2018-10-30 13:30:21",654,"FA18UCpost","dccs",8.15311,5,3.28132,"2018-12-11 13:17:12"
99,17630,"PUF18","dccs",6.99032,4,2.63135,"2018-10-23 13:26:43",664,"FA18UCpost","dccs",8.05687,5,3.18508,"2018-12-11 13:17:01"
98,17632,"PUF18","dccs",7.6594,5,2.7876,"2018-10-23 13:24:11",663,"FA18UCpost","dccs",6.52468,5,1.78109,"2018-12-11 13:21:05"
97,17634,"PUF18","dccs",6.44812,4,1.96094,"2018-10-23 13:24:57",662,"FA18UCpost","dccs",5.78084,5,1.16546,"2018-12-11 13:18:06"
96,17635,"PUF18","dccs",7.42068,4,2.9335,"2018-10-23 13:26:46",661,"FA18UCpost","dccs",7.03465,5,2.29106,"2018-12-11 13:19:12"
95,17636,"PUF18","dccs",7.27149,5,2.39649,"2018-10-23 13:23:41",660,"FA18UCpost","dccs",6.83517,5,2.09158,"2018-12-11 13:17:07"
94,17637,"PUF18","dccs",7.28912,5,2.54553,"2018-10-23 13:23:39",659,"FA18UCpost","dccs",6.92816,5,2.18457,"2018-12-11 13:17:22"
93,17638,"PUF18","dccs",6.57144,4,2.21246,"2018-10-30 13:28:12",653,"FA18UCpost","dccs",7.35245,4,3.12168,"2018-12-11 13:15:54"
92,17640,"PUF18","dccs",8.19012,5,3.44653,"2018-10-23 13:20:53",658,"FA18UCpost","dccs",8.13767,4,3.65049,"2018-12-11 13:14:14"
91,17641,"PUF18","dccs",6.8715,5,2.12791,"2018-10-23 13:22:21",657,"FA18UCpost","dccs",6.18385,5,1.44026,"2018-12-11 13:20:34"
90,17642,"PUF18","dccs",8.16297,5,3.29118,"2018-10-30 13:18:39",656,"FA18UCpost","dccs",3.46154,3,4.32434,"2018-12-18 13:15:22"
89,17645,"PUF18","dccs",2.05128,2,1.922,"2018-10-30 13:33:16",652,"FA18UCpost","dccs",3.33333,3,2.15021,"2018-12-11 13:31:10"
88,17651,"PUF18","dccs",8.03812,5,3.16633,"2018-10-23 14:06:28",651,"FA18UCpost","dccs",7.14445,5,2.40086,"2018-12-11 13:57:36"
565,17652,"PespF18","dccs",2.05128,2,3.1065,"2018-10-30 14:02:46",642,"FA18UCpost","dccs",2.05128,2,2.88241,"2018-12-11 13:59:47"
87,17653,"PUF18","dccs",6.9786,5,2.1068,"2018-10-23 14:11:38",612,"FA18UCpost","dccs",6.3684,5,1.3684,"2018-12-11 14:13:04"
86,17654,"PUF18","dccs",2.30769,2,3.71561,"2018-10-23 14:06:19",650,"FA18UCpost","dccs",7.4136,4,3.31104,"2018-12-11 13:58:39"
85,17655,"PUF18","dccs",7.51535,5,2.51535,"2018-10-30 14:06:21",641,"FA18UCpost","dccs",7.60717,5,2.60717,"2018-12-11 14:00:08"
84,17657,"PUF18","dccs",6.5121,5,1.89672,"2018-10-23 14:10:15",649,"FA18UCpost","dccs",7.76652,5,2.89472,"2018-12-18 14:02:18"
83,17659,"PUF18","dccs",2.05128,2,3.76628,"2018-10-23 14:02:03",648,"FA18UCpost","dccs",6.88104,4,2.77847,"2018-12-11 14:01:08"
82,17661,"PUF18","dccs",7.5532,4,3.06602,"2018-10-30 14:02:52",640,"FA18UCpost","dccs",6.67438,5,1.93079,"2018-12-11 13:59:15"
81,17662,"PUF18","dccs",7.65662,4,3.16944,"2018-10-23 14:03:34",647,"FA18UCpost","dccs",7.32233,4,2.83515,"2018-12-11 13:58:21"
80,17663,"PUF18","dccs",8.24206,5,3.49847,"2018-10-23 14:04:34",646,"FA18UCpost","dccs",7.86985,5,3.12626,"2018-12-11 13:58:20"
79,17665,"PUF18","dccs",2.17949,2,3.82025,"2018-10-23 14:06:56",645,"FA18UCpost","dccs",7.52112,5,2.90573,"2018-12-11 14:02:36"
78,17666,"PUF18","dccs",2.05128,2,2.6156,"2018-10-30 14:05:30",639,"FA18UCpost","dccs",2.05128,2,3.39927,"2018-12-11 13:58:43"
77,17667,"PUF18","dccs",6.0208,5,1.40542,"2018-10-23 14:06:21",644,"FA18UCpost","dccs",7.01515,5,2.39977,"2018-12-11 13:59:02"
76,17668,"PUF18","dccs",7.39844,4,2.91126,"2018-10-30 14:03:31",638,"FA18UCpost","dccs",5.28757,4,1.0568,"2018-12-11 14:01:49"
75,17669,"PUF18","dccs",6.9222,4,2.43502,"2018-10-30 14:06:31",637,"FA18UCpost","dccs",7.70178,5,2.70178,"2018-12-11 14:04:19"
74,17670,"PUF18","dccs",2.17949,2,3.34793,"2018-10-23 14:02:43",643,"FA18UCpost","dccs",6.7831,4,2.68054,"2018-12-11 13:59:44"
73,17671,"PUF18","dccs",7.65485,5,2.91126,"2018-10-30 14:10:12",636,"FA18UCpost","dccs",7.79283,5,2.79283,"2018-12-11 14:01:03"
72,17672,"PUF18","dccs",2.5641,3,1.9115,"2018-10-30 14:14:24",635,"FA18UCpost","dccs",3.46154,3,2.20446,"2018-12-11 14:01:05"
71,17677,"PUF18","dccs",3.84615,4,1.31802,"2018-10-23 14:43:47",634,"FA18UCpost","dccs",6.18827,4,1.82929,"2018-12-11 14:36:13"
70,17678,"PUF18","dccs",6.62907,5,1.88548,"2018-10-23 14:43:37",633,"FA18UCpost","dccs",7.36402,5,2.62043,"2018-12-11 14:35:20"
69,17679,"PUF18","dccs",6.50086,5,1.88548,"2018-10-23 14:42:55",632,"FA18UCpost","dccs",7.21671,5,2.47312,"2018-12-11 14:35:26"
68,17680,"PUF18","dccs",8.42393,4,4.19316,"2018-10-30 14:44:22",618,"FA18UCpost","dccs",6.94758,4,2.57258,"2018-12-11 14:33:19"
67,17681,"PUF18","dccs",2.30769,2,3.3615,"2018-10-23 14:44:03",631,"FA18UCpost","dccs",2.4359,2,2.79022,"2018-12-11 14:35:23"
66,17682,"PUF18","dccs",7.50522,5,2.76163,"2018-10-23 14:43:18",630,"FA18UCpost","dccs",7.87443,5,3.13084,"2018-12-11 14:35:58"
65,17683,"PUF18","dccs",8.3095,5,3.4377,"2018-10-23 14:45:09",629,"FA18UCpost","dccs",7.88787,5,2.88787,"2018-12-11 14:33:43"
64,17684,"PUF18","dccs",6.96928,4,2.73851,"2018-10-30 14:42:39",617,"FA18UCpost","dccs",7.77477,5,2.90298,"2018-12-11 14:36:44"
63,17685,"PUF18","dccs",6.79798,5,2.18259,"2018-10-23 14:42:59",628,"FA18UCpost","dccs",7.01705,5,2.27346,"2018-12-11 14:34:08"
62,17686,"PUF18","dccs",3.07692,3,4.02512,"2018-10-30 14:41:51",616,"FA18UCpost","dccs",3.58974,4,2.46747,"2018-12-11 14:34:43"
61,17687,"PUF18","dccs",6.54284,5,1.79925,"2018-10-23 14:43:53",627,"FA18UCpost","dccs",7.0774,5,2.0774,"2018-12-11 14:34:05"
60,17688,"PUF18","dccs",7.72832,5,2.72832,"2018-10-30 14:42:35",615,"FA18UCpost","dccs",7.37251,5,2.62892,"2018-12-11 14:32:36"
59,17689,"PUF18","dccs",8.07197,5,3.07197,"2018-10-23 14:42:12",626,"FA18UCpost","dccs",7.88848,4,3.52951,"2018-12-11 14:32:54"
58,17690,"PUF18","dccs",7.27119,5,2.6558,"2018-10-23 14:41:57",625,"FA18UCpost","dccs",6.37416,4,2.01518,"2018-12-11 14:34:35"
57,17691,"PUF18","dccs",7.90988,5,2.90988,"2018-10-30 14:40:32",614,"FA18UCpost","dccs",8.01492,5,3.14312,"2018-12-18 14:35:31"
56,17695,"PUF18","dccs",3.97436,4,2.52807,"2018-10-23 14:42:25",624,"FA18UCpost","dccs",8.03642,5,3.29283,"2018-12-11 14:34:35"
55,17696,"PUF18","dccs",3.84615,4,2.64721,"2018-10-23 14:42:33",623,"FA18UCpost","dccs",6.48167,4,2.2509,"2018-12-11 14:34:40"
54,17697,"PUF18","dccs",5,5,0,"2018-11-27 14:41:17",613,"FA18UCpost","dccs",6.4499,4,1.96272,"2018-12-11 14:32:45"
52,17698,"PUF18","dccs",5.51907,4,1.41651,"2018-10-23 14:41:46",622,"FA18UCpost","dccs",6.97732,4,2.49014,"2018-12-11 14:35:31"
51,17699,"PUF18","dccs",3.46154,3,1.54238,"2018-10-23 14:42:04",621,"FA18UCpost","dccs",7.67513,5,2.80334,"2018-12-11 14:36:24"
50,17700,"PUF18","dccs",7.20817,5,2.59279,"2018-10-23 14:45:29",620,"FA18UCpost","dccs",7.22015,5,2.60476,"2018-12-11 14:35:01"
49,17701,"PUF18","dccs",3.71795,4,3.50937,"2018-10-23 14:41:59",619,"FA18UCpost","dccs",7.93968,5,3.19609,"2018-12-11 14:33:18"
48,18617,"PUF18","dccs",7.12843,5,2.51305,"2018-11-14 10:19:28",742,"FA18UCpost","dccs",7.76104,5,2.88924,"2018-12-05 10:11:17"
47,18618,"PUF18","dccs",7.12584,4,2.63866,"2018-11-14 10:18:48",741,"FA18UCpost","dccs",7.88688,5,3.2715,"2018-12-05 10:06:40"
46,18661,"PUF18","dccs",7.45054,5,2.83515,"2018-11-28 10:17:14",740,"FA18UCpost","dccs",7.34752,5,2.73213,"2018-12-05 10:06:22"
