"","accessCode","userID","fastestRT_user","highestLevel_user","highestLevelTrialCount_user","trialCount_user","nLevels_user","timePlayed_difficulty","HITS_user","Hit_AvgRT_user","Hit_SDRT_user","MISSED_user","Miss_AvgRT_user","Miss_SDRT_user","WRONG_user","Wrong_AvgRT_user","Wrong_SDRT_user","first_count","first_count_correct","RuleChange_Accuracy_Pct","2","HITS_comp_1","HITS_comp_2","HITS_comp_3","HITS_comp_4","HITS_comp_5","HITS_comp_6","HITS_comp_7","HITS_comp_8","Hit_AvgRT_comp_1","Hit_AvgRT_comp_2","Hit_AvgRT_comp_3","Hit_AvgRT_comp_4","Hit_AvgRT_comp_5","Hit_AvgRT_comp_6","Hit_AvgRT_comp_7","Hit_AvgRT_comp_8","Hit_SDRT_comp_1","Hit_SDRT_comp_2","Hit_SDRT_comp_3","Hit_SDRT_comp_4","Hit_SDRT_comp_5","Hit_SDRT_comp_6","Hit_SDRT_comp_7","Hit_SDRT_comp_8","complexityTrialCount_1","complexityTrialCount_2","complexityTrialCount_3","complexityTrialCount_4","complexityTrialCount_5","complexityTrialCount_6","complexityTrialCount_7","complexityTrialCount_8","Complexity_Hits_1","Complexity_Hits_2","Complexity_Hits_3","Complexity_Hits_4","Complexity_Hits_5","Complexity_Hits_6","Complexity_Hits_7","Complexity_Hits_8","Accuracy_Pct_comp_1","Accuracy_Pct_comp_2","Accuracy_Pct_comp_3","Accuracy_Pct_comp_4","Accuracy_Pct_comp_5","Accuracy_Pct_comp_6","Accuracy_Pct_comp_7","Accuracy_Pct_comp_8","count_afterWrong_HIT","count_afterWrong_MISSED","count_afterWrong_WRONG","count_afterWrong_NA","avgRT_afterWrong_HIT","avgRT_afterWrong_MISSED","avgRT_afterWrong_WRONG","avgRT_afterWrong_NA","n_afterWrong","accuracy_afterWrong","highestLevelPct_user","percentCorrect_user","HitRate_user","FARate_user","DPrime_user"
"67","ATM1F18","17025",0,"SpaceCakesLevel 2-3-1",20,1306,19,"3102",1065,1.52744359247887,0.749928521831069,48,1.9188708625,1.10381321804052,193,1.22741435492228,1.0319631082273,14,13,1,2,136,240,189,500,NA,NA,NA,NA,1.88875792573529,1.85400405083333,1.12574228148148,1.42426016938,NA,NA,NA,NA,0.60890697705472,0.776064885261964,0.39651115741663,0.769744565880847,NA,NA,NA,NA,140,270,229,667,NA,NA,NA,NA,136,240,189,500,NA,NA,NA,NA,0.971428571428571,0.888888888888889,0.825327510917031,0.749625187406297,NA,NA,NA,NA,132,2,58,1,1.44758219083333,2.4143225,1.05692717068966,NA,192,0.6875,2,82,0.82,0.15,1.9517984773366
"68","ATM1F18","17028",0.31731,"SpaceCakesLevel 5-0-0",25,1617,26,"3558",1478,1.25843692117727,0.504741184775725,1,1.81134,NA,138,1.3600123615942,0.629721347890429,25,24,1,2,115,221,185,283,244,333,97,NA,0.8348934,0.996583388687783,0.796356484324324,1.35283749823322,1.36871569877049,1.56635902042042,1.62854591443299,NA,0.303084891297009,0.488331189130353,0.321557044893409,0.385993256070562,0.330460973082547,0.47886952928661,0.500066839027388,NA,120,240,204,320,260,368,105,NA,115,221,185,283,244,333,97,NA,0.958333333333333,0.920833333333333,0.906862745098039,0.884375,0.938461538461538,0.904891304347826,0.923809523809524,NA,116,NA,20,2,1.51449113448276,NA,1.43986954,NA,136,0.852941176470588,2,91,0.91,0.09,2.68151006738043
"69","ATM1F18","17031",0,"SpaceCakesLevel 3-3-0",60,1432,25,"3258",1191,1.41200264324097,0.701110694287296,7,0,0,234,1.3381459991453,0.760668367200475,19,15,1,2,60,112,209,530,280,NA,NA,NA,1.00601353166667,1.17189763392857,1.04044810287081,1.55017482377358,1.61084103964286,NA,NA,NA,0.458952086117928,0.635650086942319,0.453467697169983,0.684968815622153,0.781316896416574,NA,NA,NA,60,120,230,654,368,NA,NA,NA,60,112,209,530,280,NA,NA,NA,1,0.933333333333333,0.908695652173913,0.81039755351682,0.760869565217391,NA,NA,NA,177,NA,56,1,1.71132318135593,NA,1.27725919642857,NA,233,0.759656652360515,4,83,0.83,0.16,1.94862313635595
"70","ATM1F18","17035",0.050125,"SpaceCakesLevel 4-1-0",40,1615,27,"4018",1346,1.32858859279346,0.680651694331515,2,1.026145,1.45118817596134,267,1.36485121011236,0.869513720670609,22,19,1,2,131,199,183,412,251,170,NA,NA,0.988177261832061,1.09523840753769,0.885487083060109,1.57102457063107,1.58771493984064,1.37090513117647,NA,NA,0.33672618373478,0.682324185242902,0.35501945350636,0.751874946906147,0.589183041121583,0.64730024249371,NA,NA,140,220,230,527,280,218,NA,NA,131,199,183,412,251,170,NA,NA,0.935714285714286,0.904545454545455,0.795652173913043,0.781783681214421,0.896428571428571,0.779816513761468,NA,NA,189,NA,77,1,1.5241905962963,NA,1.25326285974026,NA,266,0.710526315789474,2,83,0.83,0.17,1.90833050629239
"71","ATM1F18","17038",0,"SpaceCakesLevel 4-2-0",59,2784,36,"6360",2281,1.19525461092065,0.753129903059828,15,0.915204332666667,0.722199356938384,488,1.11696553870902,0.998670373061892,23,17,1,2,173,403,394,429,380,502,NA,NA,0.94106742716763,1.10280794590571,0.859533582741117,1.38923544125874,1.43691826078947,1.27185722193227,NA,NA,0.498279517507176,0.586694568236833,0.341161859153851,0.630230047558726,0.909933757837991,0.981155874692287,NA,NA,180,420,420,515,477,772,NA,NA,173,403,394,429,380,502,NA,NA,0.961111111111111,0.95952380952381,0.938095238095238,0.833009708737864,0.79664570230608,0.650259067357513,NA,NA,323,4,159,2,1.20913498606811,0.99767375,0.989236428301887,NA,486,0.664609053497942,2,82,0.82,0.18,1.83073017568563
"72","ATM1F18","17041",0,"SpaceCakesLevel 2-4-0",60,1031,15,"3373",848,1.36125238903302,0.813103418096054,7,2.77931571428571,0.811221026763096,176,1.502415175,0.975684334331474,10,8,1,2,214,228,NA,359,47,NA,NA,NA,1.04312403925234,1.19650483026316,NA,1.60273338245125,1.76444884893617,NA,NA,NA,0.533912876219776,0.625761166557217,NA,0.939046122277956,0.912095859065332,NA,NA,NA,240,254,NA,477,60,NA,NA,NA,214,228,NA,359,47,NA,NA,NA,0.891666666666667,0.897637795275591,NA,0.752620545073375,0.783333333333333,NA,NA,NA,138,1,37,NA,1.58206704710145,1.90211,1.71914191081081,NA,176,0.784090909090909,6,82,0.82,0.17,1.86953034098901
"73","ATM1F18","17044",0,"SpaceCakesLevel 3-0-2",40,2078,24,"4861",1704,1.96404138679577,1.16619724506946,31,2.80626474516129,2.035072519031,343,2.03129977991254,1.17805474373399,15,9,1,2,286,400,310,566,142,NA,NA,NA,1.49543729160839,1.76428018525,1.6487879183871,2.49895335035336,2.02667276478873,NA,NA,NA,0.695422083511354,1.07834365356225,0.872220076343257,1.38752710174297,0.920209762741251,NA,NA,NA,300,434,390,779,175,NA,NA,NA,286,400,310,566,142,NA,NA,NA,0.953333333333333,0.921658986175115,0.794871794871795,0.726572528883184,0.811428571428571,NA,NA,NA,233,2,107,1,2.2286646806867,4.0459125,1.84014061775701,NA,342,0.681286549707602,2,82,0.82,0.17,1.86953034098901
"74","ATM1F18","17047",0.116145,"SpaceCakesLevel 4-2-0",59,1807,22,"5174",1649,1.50579403135233,0.761548170433007,2,1.5016625,0.283129090721,156,1.94463813205128,1.1082098626929,20,16,1,2,201,327,129,362,336,294,NA,NA,1.00697805721393,1.0589434969419,1.03201954418605,1.70684477154696,1.81878947202381,1.94644780136054,NA,NA,0.506553628915864,0.541344004193612,0.456918537822344,0.671308803466833,0.69221416525845,0.846766585449712,NA,NA,210,344,150,399,369,335,NA,NA,201,327,129,362,336,294,NA,NA,0.957142857142857,0.950581395348837,0.86,0.907268170426065,0.910569105691057,0.877611940298507,NA,NA,120,NA,35,1,2.02445572166667,NA,2.26735674571429,NA,155,0.774193548387097,3,91,0.91,0.09,2.68151006738043
"75","ATM1F18","17050",0,"SpaceCakesLevel 3-3-0",60,1146,18,"2514",852,1.35735301962441,0.68658689445566,11,0.826658081818182,1.03054085128221,283,1.11738032791519,0.981241527886516,9,4,0,2,NA,NA,NA,474,378,NA,NA,NA,NA,NA,NA,1.36401454748945,1.34899967515873,NA,NA,NA,NA,NA,NA,0.576638894547552,0.804227800839117,NA,NA,NA,NA,NA,NA,640,506,NA,NA,NA,NA,NA,NA,474,378,NA,NA,NA,NA,NA,NA,0.740625,0.74703557312253,NA,NA,NA,201,4,77,1,1.20816247218905,1.47686975,1.18601092727273,NA,282,0.712765957446808,5,74,0.74,0.25,1.317835155589
"76","ATM1F18","17547",0.067415,"SpaceCakesLevel 6-2-0",38,3223,40,"7382",2721,1.60741322080118,0.846003503168595,4,2.91699375,0.292381126282546,498,1.75253404495984,1.12113434748629,31,27,1,2,111,212,111,237,272,744,894,140,0.990017094594595,1.09601272783019,0.955007607207207,1.22322969493671,1.43749210294118,1.57724271935484,2.06073981498881,1.63461190071429,0.356840888867415,0.410774789117334,0.316568097106422,0.428086305574938,0.463082102825914,0.625922437340066,1.09879296779396,0.557343878723746,120,240,130,280,320,895,1080,158,111,212,111,237,272,744,894,140,0.925,0.883333333333333,0.853846153846154,0.846428571428571,0.85,0.831284916201117,0.827777777777778,0.886075949367089,380,NA,116,2,1.83920507157895,NA,1.82437589137931,NA,496,0.766129032258065,1,84,0.84,0.15,2.03089127270354
"77","ATM1F18","17550",0.03344,"SpaceCakesLevel 5-2-0",20,2629,40,"5936",2163,1.76930393619972,0.868702001347922,2,1.7680425,0.943043565331157,464,1.87233081982759,0.889636525461489,26,24,1,2,105,199,87,469,245,896,162,NA,1.25881927619048,1.35440881708543,1.18021296666667,1.55767965138593,2.07879377142857,1.86971829743304,2.51542396481481,NA,0.706287489408149,0.900199772169122,0.518129635890474,0.656423891550818,0.971427131518822,0.801341420367473,0.977971821520381,NA,120,210,99,607,280,1134,179,NA,105,199,87,469,245,896,162,NA,0.875,0.947619047619048,0.878787878787879,0.772652388797364,0.875,0.790123456790123,0.905027932960894,NA,331,1,130,2,2.01425191782477,2.434875,1.90866164461538,NA,462,0.716450216450216,1,82,0.82,0.18,1.83073017568563
"78","ATM1F18","17553",0.049165,"SpaceCakesLevel 5-4-0",20,2520,34,"6089",2131,2.44239630206007,1.342706199357,2,4.563483,0.365741083073805,387,2.86705469664083,1.4788669594281,26,21,1,2,112,194,48,384,238,734,407,14,1.1755479625,1.39501686804124,1.49296247916667,2.74572923515625,2.52713290252101,2.41330906185286,3.17155482110565,0.912882557142857,0.741432894450909,0.898518428858017,0.60758891888879,1.22891513312471,1.12109979317771,1.17552594179261,1.5584359141401,0.784639228488064,120,209,60,494,280,877,460,20,112,194,48,384,238,734,407,14,0.933333333333333,0.92822966507177,0.8,0.777327935222672,0.85,0.836944127708096,0.884782608695652,0.7,294,2,89,2,3.22703724489796,4.563483,3.16198071011236,NA,385,0.763636363636364,1,85,0.85,0.15,2.07286677898758
"79","ATM1F18","17557",0,"SpaceCakesLevel 4-0-4",10,2185,31,"5409",1719,1.38734780494474,0.77709595325995,4,0.8968125,0.246905802297826,462,1.24375641995671,0.901939820360603,17,12,1,2,107,264,80,636,430,202,NA,NA,0.923551101869159,1.15152313181818,0.78173914625,1.6429823908805,1.38868547674419,1.37335700346535,NA,NA,0.38963271190899,0.589715137195677,0.382549235436023,0.88319173580818,0.579329950831102,0.920754971222025,NA,NA,120,329,120,780,517,319,NA,NA,107,264,80,636,430,202,NA,NA,0.891666666666667,0.802431610942249,0.666666666666667,0.815384615384615,0.831721470019342,0.633228840125392,NA,NA,302,1,156,3,1.48525565695364,0.75121,1.20549315711538,NA,459,0.657952069716776,0,79,0.79,0.21,1.61284249403648
"80","ATM1F18","17560",0,"SpaceCakesLevel 3-3-0",30,1680,24,"4500",1334,1.75433002254873,1.12041946892902,22,2.40779067318182,2.24468862246988,324,1.47119669632716,1.2595003494674,16,13,1,2,114,178,53,605,384,NA,NA,NA,0.936007842105263,1.39697404382022,1.05095396603774,2.08692002228099,1.73599688177083,NA,NA,NA,0.486627280990055,0.990002819882735,0.397915257744698,1.31740209199329,0.765238849640664,NA,NA,NA,120,230,60,798,472,NA,NA,NA,114,178,53,605,384,NA,NA,NA,0.95,0.773913043478261,0.883333333333333,0.758145363408521,0.813559322033898,NA,NA,NA,211,3,108,2,1.80080846393365,1.88454796666667,1.21472018907407,NA,322,0.65527950310559,2,79,0.79,0.19,1.68431754206947
"81","ATM1F18","17563",0,"SpaceCakesLevel 4-2-0",20,1795,24,"3808",1415,1.66692502255124,0.818071432059016,3,0,0,377,1.5774573270557,0.970767405354302,13,9,1,2,NA,NA,NA,600,459,356,NA,NA,NA,NA,NA,1.74114743233333,1.57237179869281,1.66374098851124,NA,NA,NA,NA,NA,0.723637126617324,0.667534216672635,1.08918052556478,NA,NA,NA,NA,NA,758,537,500,NA,NA,NA,NA,NA,600,459,356,NA,NA,NA,NA,NA,0.79155672823219,0.854748603351955,0.712,NA,NA,266,1,108,2,1.70881430981203,0,1.419586475,NA,375,0.709333333333333,1,79,0.79,0.21,1.61284249403648
"82","ATM1F18","17564",0,"SpaceCakesLevel 3-4-1",79,1871,22,"5189",1568,1.68342743616071,0.828271419321695,2,2.194555,1.75877962577749,301,1.44900547312292,0.891396631399524,16,12,1,2,106,198,68,631,435,130,NA,NA,1.13887953584906,1.22616782272727,1.29873965147059,1.87279097083994,1.90296490206897,1.37135868384615,NA,NA,0.520810779730554,0.602472990073027,0.615353563036948,0.8448327975821,0.729742516085248,1.00285481788684,NA,NA,120,210,90,759,496,196,NA,NA,106,198,68,631,435,130,NA,NA,0.883333333333333,0.942857142857143,0.755555555555556,0.831357048748353,0.877016129032258,0.663265306122449,NA,NA,230,NA,69,2,1.82533051086957,NA,1.2696818942029,NA,299,0.769230769230769,4,84,0.84,0.16,1.98891576641951
"83","ATM1F18","17567",0,"SpaceCakesLevel 5-4-0",20,2384,29,"5438",2150,1.98370083767442,1.04621877050156,1,0,NA,233,2.27928924678112,1.37484877852378,26,20,1,2,111,198,54,309,293,530,636,19,1.38880135135135,1.60680483888889,1.2944842462963,1.75683732071197,1.6379446105802,2.22160563924528,2.31846348867925,2.52505647368421,0.869842127862096,1.16681372193991,0.604176896756996,0.791248435544237,0.642985055358041,1.13496052860519,1.06453606988953,0.944127231551057,120,220,90,360,320,579,675,20,111,198,54,309,293,530,636,19,0.925,0.9,0.6,0.858333333333333,0.915625,0.915371329879102,0.942222222222222,0.95,178,1,52,2,2.64267094494382,0,2.50133504038462,NA,231,0.770562770562771,1,90,0.9,0.1,2.5631031310892
"84","ATM1F18","17570",0,"SpaceCakesLevel 3-4-0",80,2240,33,"5638",1617,1.39323540915894,0.977014650006488,7,0.512652857142857,0.632025580836838,616,1.09716558375,0.949582439078539,17,10,1,2,122,174,97,535,621,68,NA,NA,1.85777582704918,1.20251156149425,0.615123095876289,1.57548654915888,1.34462976151369,1.16777452955882,NA,NA,1.38693343358607,0.698442804050617,0.289503052004055,0.999472389260225,0.926619670512882,0.748216267385455,NA,NA,150,210,150,760,890,80,NA,NA,122,174,97,535,621,68,NA,NA,0.813333333333333,0.828571428571429,0.646666666666667,0.703947368421053,0.697752808988764,0.85,NA,NA,401,1,213,1,1.23714609254364,1.75257,0.912687105164319,NA,615,0.652032520325203,4,72,0.72,0.28,1.16568301454243
"85","ATM1F18","17574",0,"SpaceCakesLevel 3-3-0",29,1574,20,"3897",1360,1.40452145984559,0.762871812365971,2,2.202313,0.896481290896804,212,1.26230335990566,0.971935768456367,15,14,1,2,118,173,24,490,555,NA,NA,NA,0.91911206779661,1.01096899595376,1.14286743333333,1.65597702673469,1.41970948394595,NA,NA,NA,0.469940885092009,0.602325439742407,0.707150441198581,0.823811069983152,0.70062071333596,NA,NA,NA,120,180,30,580,664,NA,NA,NA,118,173,24,490,555,NA,NA,NA,0.983333333333333,0.961111111111111,0.8,0.844827586206897,0.835843373493976,NA,NA,NA,150,2,59,1,1.652199844,2.202313,1.22973757288136,NA,211,0.710900473933649,2,86,0.86,0.13,2.20671046985376
"86","ATM1F18","17577",0,"SpaceCakesLevel 4-0-0",38,1972,26,"4722",1660,1.93994952440361,1.09936366918558,41,2.17972775609756,1.76293542287307,271,1.8349068797417,1.44566431780653,18,15,1,2,57,113,97,604,583,206,NA,NA,1.18853988421053,1.12711631681416,1.06814395051546,2.12072823476821,2.01409211475129,2.26436783208738,NA,NA,0.781384121291491,0.577911012564869,0.68041028153418,1.13028396255786,0.986621247884695,1.26287799305074,NA,NA,60,120,120,766,636,270,NA,NA,57,113,97,604,583,206,NA,NA,0.95,0.941666666666667,0.808333333333333,0.788511749347259,0.916666666666667,0.762962962962963,NA,NA,170,8,92,1,2.13084413588235,3.02023275,1.58177089673913,NA,270,0.62962962962963,2,84,0.84,0.14,2.07477722402471
"87","ATM1F18","17581",0,"SpaceCakesLevel 4-0-0",77,1845,22,"4795",1519,1.79766140072416,0.902894228850387,3,2.42503033333333,1.5122259591213,323,1.83041771609907,0.992247714938612,17,15,1,2,110,193,27,575,435,179,NA,NA,1.1133438,1.14764074974093,2.4958744037037,1.97762024017391,1.92577414436782,1.92431947039106,NA,NA,0.693744586655206,0.735126522086859,1.20095654092923,0.91515945795444,0.784224331295558,0.825437284451488,NA,NA,120,210,60,712,506,237,NA,NA,110,193,27,575,435,179,NA,NA,0.916666666666667,0.919047619047619,0.45,0.807584269662921,0.859683794466403,0.755274261603376,NA,NA,231,2,89,1,2.07326716103896,3.0284155,1.93109873033708,NA,322,0.717391304347826,4,82,0.82,0.18,1.83073017568563
"88","ATM1F18","17584",0,"SpaceCakesLevel 4-0-0",39,1965,31,"4122",1496,1.41101209953877,0.631673725252529,5,0.87758698,0.749682325036313,464,1.31338368857759,0.850789066827966,17,13,1,2,79,111,90,755,378,83,NA,NA,1.12773672278481,1.34444121801802,0.858598683333333,1.46875337988079,1.46579380925926,1.59394194457831,NA,NA,0.492696567842358,0.639883319597186,0.376713428266077,0.682421595722225,0.486035303819931,0.689621051679032,NA,NA,90,120,150,1048,438,119,NA,NA,79,111,90,755,378,83,NA,NA,0.877777777777778,0.925,0.6,0.720419847328244,0.863013698630137,0.697478991596639,NA,NA,268,1,195,NA,1.26761092279851,0.61742,1.14805313384615,NA,464,0.577586206896552,2,76,0.76,0.24,1.41260512568018
"89","ATM1F18","17588",0.02028,"SpaceCakesLevel 4-1-2",40,2084,27,"5173",1803,1.55110296084859,0.79740906972253,4,0.779804,0.731541539026094,277,1.64440670649819,0.992558547680942,21,18,1,2,117,224,158,432,537,335,NA,NA,0.859600344444444,1.14614427544643,0.890567955696203,1.83347012523148,1.69235218808194,1.78437947555224,NA,NA,0.320309226361654,0.650617823217986,0.345501625520702,0.886156517970234,0.662302951418761,0.815660781485579,NA,NA,120,240,170,531,596,427,NA,NA,117,224,158,432,537,335,NA,NA,0.975,0.933333333333333,0.929411764705882,0.813559322033898,0.901006711409396,0.784543325526932,NA,NA,192,1,84,NA,1.93742417348958,1.585001,1.66749005357143,NA,277,0.693140794223827,2,87,0.86,0.13,2.20671046985376
"90","ATM1F18","17591",0.015995,"SpaceCakesLevel 3-4-0",40,1594,22,"3980",1293,1.83756695777262,0.869423731334331,3,2.0967497,1.26383885819905,298,1.86055308691275,1.01602612359014,18,15,1,2,104,111,107,513,427,31,NA,NA,1.36773161923077,1.47201241261261,1.38413824859813,2.05981341929825,1.88645234519906,1.93659297096774,NA,NA,0.581443762062284,0.764718821270544,0.493032771540863,0.896300304294621,0.84723001801139,1.26690521018972,NA,NA,119,120,130,677,508,40,NA,NA,104,111,107,513,427,31,NA,NA,0.873949579831933,0.925,0.823076923076923,0.757754800590842,0.840551181102362,0.775,NA,NA,201,1,94,2,2.21139814129353,2.48595,2.1123791712766,NA,296,0.679054054054054,3,81,0.81,0.19,1.75579259010246
"91","ATM1F18","17595",0,"SpaceCakesLevel 3-4-0",78,1957,22,"4718",1656,1.13928503702899,0.588515609430899,0,NA,NA,301,1.02346417900332,0.794248461018985,18,15,1,2,110,254,153,530,552,57,NA,NA,0.859885416363636,1.05157035944882,0.904370217647059,1.30676403754717,1.14439798737319,1.09313126298246,NA,NA,0.298411429618677,0.616455727627087,0.450314516454723,0.642341078840182,0.54145154971003,0.637332819648342,NA,NA,120,270,160,679,650,78,NA,NA,110,254,153,530,552,57,NA,NA,0.916666666666667,0.940740740740741,0.95625,0.780559646539028,0.849230769230769,0.730769230769231,NA,NA,221,NA,79,1,1.38183746923077,NA,0.983724080886076,NA,300,0.736666666666667,4,85,0.85,0.15,2.07286677898758
"92","ATM1F18","17597",0,"SpaceCakesLevel 5-0-0",40,1702,19,"4087",1429,2.5056035519944,1.28568828721319,13,1.00964592307692,1.98582392470957,260,2.78263929961538,1.61789629500027,16,12,1,2,NA,NA,NA,302,271,591,265,NA,NA,NA,NA,2.54563017582781,2.10452072398524,2.68047003045685,2.48016701320755,NA,NA,NA,NA,1.13563597014947,0.927732018823903,1.40830813329406,1.386367969484,NA,NA,NA,NA,369,285,690,358,NA,NA,NA,NA,302,271,591,265,NA,NA,NA,NA,0.818428184281843,0.950877192982456,0.856521739130435,0.740223463687151,NA,180,2,78,NA,3.00506807333333,5.077799,2.90260785,NA,260,0.692307692307692,2,84,0.84,0.15,2.03089127270354
"93","ATM1F18","17601",0.049005,"SpaceCakesLevel 3-4-0",69,1405,20,"3794",1277,1.95211610086139,1.08622995880944,5,2.5480306,1.6441533187207,123,2.21123869512195,1.25866719340177,17,16,1,2,112,176,74,451,401,63,NA,NA,1.00883193303571,1.13050982102273,1.09482882162162,2.21816150044346,2.27497414538653,2.97175482539683,NA,NA,0.467786322439225,0.668309061154779,0.456148945054955,1.10249491314923,0.954990038818368,1.01650468314477,NA,NA,120,180,90,517,429,69,NA,NA,112,176,74,451,401,63,NA,NA,0.933333333333333,0.977777777777778,0.822222222222222,0.872340425531915,0.934731934731935,0.91304347826087,NA,NA,91,2,30,NA,2.38938667582418,1.0005325,2.02072956,NA,123,0.739837398373984,5,91,0.91,0.09,2.68151006738043
"94","ATM1F18","17607",0.351235,"SpaceCakesLevel 2-1-0",27,306,8,"550",176,3.13071060284091,1.35508314302762,20,2.6771162,2.11569887080614,110,3.32521486636364,1.64673663993129,2,1,0,2,NA,NA,NA,176,NA,NA,NA,NA,NA,NA,NA,3.13071060284091,NA,NA,NA,NA,NA,NA,NA,1.35508314302762,NA,NA,NA,NA,NA,NA,NA,306,NA,NA,NA,NA,NA,NA,NA,176,NA,NA,NA,NA,NA,NA,NA,0.57516339869281,NA,NA,NA,NA,55,5,50,NA,3.35635042,3.9546546,3.365650384,NA,110,0.5,9,58,0.57,0.36,0.534832958032055
"95","ATM1F18","17608",0,"SpaceCakesLevel 4-1-5",40,2375,33,"4959",1808,1.2473044497677,0.666233960830025,0,NA,NA,567,0.969789610970018,0.740750696614256,18,15,1,2,106,243,42,592,364,461,NA,NA,1.06363383018868,1.34085550534979,0.89330000952381,1.30626203054054,1.33964528928571,1.12385415097614,NA,NA,0.682421015312075,0.814994738360693,0.397590002000105,0.623287180033832,0.52741441558264,0.710520065726041,NA,NA,120,300,60,759,459,677,NA,NA,106,243,42,592,364,461,NA,NA,0.883333333333333,0.81,0.7,0.779973649538867,0.793028322440087,0.680945347119645,NA,NA,354,NA,211,2,0.992848206779661,NA,0.830101292938389,NA,565,0.626548672566372,2,76,0.76,0.24,1.41260512568018
"96","ATM1F18","17613",0.033515,"SpaceCakesLevel 3-4-0",80,1678,24,"4051",1350,1.98132930733333,0.998434393517897,2,3.770445,0.636884006746911,326,1.93312019171779,1.07252723797289,17,14,1,2,72,102,90,608,408,70,NA,NA,1.19715476666667,1.66016409705882,1.27892972222222,1.988538071875,2.34180960465686,1.99527917714286,NA,NA,0.670322147286012,0.904510548484468,0.653232644191706,0.925712922720637,1.07447374531325,0.850924164741971,NA,NA,80,120,120,799,479,80,NA,NA,72,102,90,608,408,70,NA,NA,0.9,0.85,0.75,0.760951188986233,0.851774530271399,0.875,NA,NA,233,1,90,2,2.18483721416309,4.22079,1.58572207666667,NA,324,0.719135802469136,5,80,0.8,0.19,1.71951752862414
"97","ATM1F18","17618",0.0165,"SpaceCakesLevel 4-0-0",38,1876,27,"4547",1502,1.29224841032623,0.589455613832487,0,NA,NA,374,1.06784051791444,0.692621926082639,18,15,1,2,96,110,63,681,399,153,NA,NA,0.902079692708333,1.08534965272727,0.928910644444444,1.30428164522761,1.4226898764411,1.44168998895425,NA,NA,0.324612585999155,0.495256264169927,0.339408880853036,0.626451815886266,0.528421553588942,0.637160714721556,NA,NA,110,120,90,911,459,186,NA,NA,96,110,63,681,399,153,NA,NA,0.872727272727273,0.916666666666667,0.7,0.747530186608123,0.869281045751634,0.82258064516129,NA,NA,243,NA,128,3,1.20463532514403,NA,0.98644241328125,NA,371,0.654986522911051,2,80,0.8,0.2,1.68324246714583
"98","ATM1F18","17622",0,"SpaceCakesLevel 3-3-0",80,1808,26,"4048",1410,1.49046896346809,0.801598704172733,3,1.684725,0.216564063904887,395,1.35067258053165,0.846852308587286,15,10,1,2,127,201,51,623,408,NA,NA,NA,1.29868916771654,1.19301875124378,0.974207558823529,1.62610262247191,1.55412849482843,NA,NA,NA,0.794139876901275,0.723801419858859,0.456058446695427,0.819945316773186,0.77330864147727,NA,NA,NA,150,240,60,859,499,NA,NA,NA,127,201,51,623,408,NA,NA,NA,0.846666666666667,0.8375,0.85,0.725261932479627,0.817635270541082,NA,NA,NA,260,2,130,3,1.58300680961538,1.7431875,1.30306148623077,NA,392,0.663265306122449,4,78,0.78,0.22,1.54438642837737
"99","ATM1F18","18572",0.0827,"SpaceCakesLevel 3-1-0",7,854,16,"1770",638,3.45456156567398,1.22370924123276,18,1.35253261111111,1.14396347829687,198,2.85551597575758,1.23489354419741,8,4,0,2,9,NA,NA,525,104,NA,NA,NA,1.42012777777778,NA,NA,3.50063390457143,3.398041625,NA,NA,NA,0.841744091136489,NA,NA,1.20239820567712,1.21455808762002,NA,NA,NA,14,NA,NA,700,140,NA,NA,NA,9,NA,NA,525,104,NA,NA,NA,0.642857142857143,NA,NA,0.75,0.742857142857143,NA,NA,NA,135,4,57,2,3.29172908148148,1.45213475,2.73699694736842,NA,196,0.688775510204082,1,75,0.75,0.23,1.4133365993813
"100","ATMBF18","17058",0.082855,"SpaceCakesLevel 3-4-0",10,1920,34,"4600",1651,1.53183978843125,0.734962140433575,8,0.7153325,0.71540438530047,261,1.50421200306513,0.779886222264442,20,17,1,2,162,468,267,468,276,10,NA,NA,1.14195954135802,1.39998486517094,1.24140336741573,1.86709684679487,1.69624492210145,1.54575062,NA,NA,0.587776844011052,0.636498989191369,0.56880293197865,0.841064871527166,0.637020910699951,0.587569930156041,NA,NA,180,540,330,540,320,10,NA,NA,162,468,267,468,276,10,NA,NA,0.9,0.866666666666667,0.809090909090909,0.866666666666667,0.8625,1,NA,NA,204,NA,56,1,1.90407727352941,NA,1.697585825,NA,260,0.784615384615385,1,86,0.86,0.14,2.16063868162991
"101","ATMBF18","17061",0,"SpaceCakesLevel 3-4-0",50,1750,28,"4219",1495,1.71473879839465,1.0855303823041,9,1.88721057777778,1.68886269379544,246,1.98883002398374,1.3739146893995,17,11,1,2,166,515,176,352,244,42,NA,NA,1.02836387951807,1.30286017087379,1.07601821875,2.42375054119318,2.47513531844262,1.79477849761905,NA,NA,0.471017476021826,0.929158590533829,0.568978389331557,1.02820760114175,1.04558844976992,0.870440354013321,NA,NA,190,600,210,420,280,50,NA,NA,166,515,176,352,244,42,NA,NA,0.873684210526316,0.858333333333333,0.838095238095238,0.838095238095238,0.871428571428571,0.84,NA,NA,177,5,64,NA,2.0553491779661,2.11211902,2.0666749875,NA,246,0.719512195121951,3,85,0.85,0.14,2.11675273030875
