"","accessCode","userID","fastestRT_diff_Easy","fastestRT_diff_Medium","fastestRT_diff_Difficult","highestLevel_diff_Easy","highestLevel_diff_Medium","highestLevel_diff_Difficult","highestLevelTrialCount_diff_Easy","highestLevelTrialCount_diff_Medium","highestLevelTrialCount_diff_Difficult","trialCount_diff_Easy","trialCount_diff_Medium","trialCount_diff_Difficult","nLevels_diff_Easy","nLevels_diff_Medium","nLevels_diff_Difficult","timePlayed_difficulty_Easy","timePlayed_difficulty_Medium","timePlayed_difficulty_Difficult","HITS_diff_Easy","HITS_diff_Medium","HITS_diff_Difficult","Hit_AvgRT_diff_Easy","Hit_AvgRT_diff_Medium","Hit_AvgRT_diff_Difficult","Hit_SDRT_diff_Easy","Hit_SDRT_diff_Medium","Hit_SDRT_diff_Difficult","MISSED_diff_Easy","MISSED_diff_Medium","MISSED_diff_Difficult","Miss_AvgRT_diff_Easy","Miss_AvgRT_diff_Medium","Miss_AvgRT_diff_Difficult","Miss_SDRT_diff_Easy","Miss_SDRT_diff_Medium","Miss_SDRT_diff_Difficult","WRONG_diff_Easy","WRONG_diff_Medium","WRONG_diff_Difficult","Wrong_AvgRT_diff_Easy","Wrong_AvgRT_diff_Medium","Wrong_AvgRT_diff_Difficult","Wrong_SDRT_diff_Easy","Wrong_SDRT_diff_Medium","Wrong_SDRT_diff_Difficult","highestLevelPct_diff_Easy","highestLevelPct_diff_Medium","highestLevelPct_diff_Difficult","percentCorrect_diff_Easy","percentCorrect_diff_Medium","percentCorrect_diff_Difficult","HitRate_diff_Easy","HitRate_diff_Medium","HitRate_diff_Difficult","FARate_diff_Easy","FARate_diff_Medium","FARate_diff_Difficult","DPrime_diff_Easy","DPrime_diff_Medium","DPrime_diff_Difficult"
"1","ATHBF18","16845",0.05,0.101595,NA,"SpaceCakesLevel 0-4-11","SpaceCakesLevel 3-1-0",NA,30,32,NA,1560,932,NA,23,15,NA,"1298126","2419757",NA,1416,772,NA,1.08600761822034,1.22149685246114,NA,0.550060084371788,0.689597750749068,NA,4,0,NA,2.0314815,NA,NA,0.887349406576876,NA,NA,140,160,NA,1.25532543214286,1.18430282875,NA,0.954596880415929,0.782532477627326,NA,2,3,NA,91,83,NA,0.91,0.83,NA,0.09,0.17,NA,2.68151006738043,1.90833050629239,NA
"2","ATHBF18","16848",0.4337,0.0163,0.0356,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-2-0",90,120,52,1350,1240,372,11,15,6,"1297696","2418441","602685",1316,1156,321,1.07020357218845,1.31037666539792,1.70221800996885,0.496989899582921,0.541881439244258,0.792146264487285,0,0,1,NA,NA,1.2315,NA,NA,NA,34,84,50,1.88878207352941,1.33831285833333,2.169705898,1.29507676641746,0.595768387052566,1.17967090735011,7,10,14,97,93,86,0.97,0.93,0.86,0.03,0.07,0.14,3.7615872163025,2.95158205635834,2.16063868162991
"3","ATHBF18","16851",0.033355,0,NA,"SpaceCakesLevel 0-4-5","SpaceCakesLevel 2-2-3",NA,30,60,NA,944,880,NA,16,15,NA,"693126","603997",NA,782,639,NA,0.923540955485934,0.858735735039124,NA,0.595522851185121,0.676491414968752,NA,4,4,NA,0.5546,0.329785,NA,0.430444216827221,0.394207070247774,NA,158,237,NA,1.3909621443038,0.542887075147679,NA,1.14645856798657,0.552414524633541,NA,3,7,NA,83,73,NA,0.83,0.73,NA,0.17,0.27,NA,1.90833050629239,1.22562598203325,NA
"4","ATHBF18","16854",0.300175,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-0-0",NA,60,66,NA,990,1155,NA,10,13,NA,"1297863","2419437",NA,958,1034,NA,0.956294765762004,1.38646420754352,NA,0.650494385480881,0.743988836848641,NA,0,4,NA,NA,1.17616355,NA,NA,1.05230092644795,NA,32,117,NA,1.09439113125,1.37299935820513,NA,0.613738006873747,0.937884222863592,NA,6,6,NA,97,90,NA,0.97,0.89,NA,0.03,0.1,NA,3.7615872163025,2.50807968558121,NA
"5","ATHBF18","16857",0.366445,0.05722,0.316665,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-0-2",90,120,31,900,1289,191,9,16,4,"1297633","2418734","479",858,1154,143,1.34045804184149,1.58973343492201,2.2225099020979,0.854707245885179,0.836827643493149,0.92393744637006,0,2,0,NA,1.70137,NA,NA,2.40610052861471,NA,42,133,48,1.50353925952381,1.88373001428571,1.54658908125,1.00864954188866,1.15906286309565,1.07784541526056,10,9,16,95,90,75,0.95,0.89,0.75,0.05,0.1,0.25,3.28970725390294,2.50807968558121,1.34897950039216
"6","ATHBF18","16860",0.04927,0.01567,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-1-0",NA,60,66,NA,1065,766,NA,13,13,NA,"1297410","1814650",NA,1002,637,NA,1.03620166107784,1.24548590064364,NA,0.494667220546803,0.538093122831603,NA,0,10,NA,NA,1.419446,NA,NA,0.840365948751561,NA,63,119,NA,1.34704446349206,1.04213795462185,NA,0.670428512260916,0.578375804117696,NA,6,9,NA,94,83,NA,0.94,0.83,NA,0.06,0.16,NA,3.10954718919371,1.94862313635595,NA
"7","ATHBF18","16863",0,0.016455,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-3-1",NA,30,40,NA,1365,660,NA,19,11,NA,"1297817","1814519",NA,1071,480,NA,1.45141723996265,2.21507713479167,NA,1.13432430553416,1.32351475493226,NA,59,74,NA,0.951100262711864,1.07749202837838,NA,1.70810128452633,1.01014900993285,NA,235,106,NA,1.43584040038298,1.96357731132075,NA,1.5367674865233,1.64338409623944,NA,2,6,NA,78,73,NA,0.78,0.73,NA,0.17,0.16,NA,1.72635846733488,1.60727087422638,NA
"8","ATHBF18","16866",0,0.0174,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-0-3",NA,60,40,NA,1082,1107,NA,10,17,NA,"1297887","2418818",NA,912,828,NA,1.20823397138158,1.32747107403382,NA,0.705323128528793,0.799528252886817,NA,11,21,NA,1.09241772727273,0.860476266666667,NA,0.67418347986792,0.497827301540228,NA,159,258,NA,1.34779232389937,1.15408422829457,NA,1.07274949257445,0.785368641641664,NA,6,4,NA,84,75,NA,0.84,0.75,NA,0.15,0.23,NA,2.03089127270354,1.4133365993813,NA
"9","ATHBF18","16872",0.01706,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-3-2",NA,90,40,NA,840,1388,NA,9,25,NA,"1297593","2419128",NA,725,967,NA,2.05052949751724,2.27362589658738,NA,1.37176211754908,1.3946832445246,NA,6,57,NA,2.62575833333333,2.98191605263158,NA,1.57272635806839,1.82860784915074,NA,109,364,NA,2.64384169633028,2.30114242200549,NA,1.77509195211301,1.54611558060606,NA,11,3,NA,86,70,NA,0.86,0.7,NA,0.13,0.26,NA,2.20671046985376,1.16774591810096,NA
"10","ATHBF18","16875",0.383725,0.216605,0,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-3-0",90,120,27,1170,1249,367,11,14,6,"1297971","2418680","615393",1103,1148,331,1.2276702919311,1.38379902961672,1.72610132960725,0.836001617351376,0.728639251058945,0.750743821695287,0,7,2,NA,1.63047571428571,1.709225,NA,0.567514997565619,0.390322943214974,67,94,34,1.34216236850746,1.56293655638298,1.99075512058824,0.838017473452632,1.19913777915505,0.884031216819525,8,10,7,94,92,90,0.94,0.92,0.9,0.06,0.08,0.09,3.10954718919371,2.81014312061926,2.62230659923482
"11","ATHBF18","16878",0.016675,0,NA,"SpaceCakesLevel 0-4-1","SpaceCakesLevel 3-2-0",NA,30,30,NA,1829,1600,NA,12,21,NA,"1803749","2419488",NA,1738,1387,NA,1.40287671398159,1.82367721939438,NA,0.8045693743327,1.13226382556175,NA,12,2,NA,2.59193541666667,3.8112035,NA,0.798042718038265,0.766620423425113,NA,79,211,NA,2.28514122658228,1.93638720004739,NA,1.36709981492419,1.51736221461523,NA,2,2,NA,95,87,NA,0.95,0.87,NA,0.04,0.13,NA,3.39553969820364,2.2527822580776,NA
"12","ATHBF18","16881",0.09994,0.05007,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-1-0",NA,90,40,NA,1134,1320,NA,9,18,NA,"1297783","2418936",NA,1021,1076,NA,1.17098966013712,1.17204177360595,NA,0.57854267340617,0.489897144079459,NA,9,5,NA,0,1.7083372,NA,0,0.873875817223019,NA,104,239,NA,1.49597224240385,1.12079289790795,NA,0.81700399191937,0.607459936276808,NA,8,3,NA,90,82,NA,0.9,0.81,NA,0.09,0.18,NA,2.62230659923482,1.79326138289404,NA
"13","ATHBF18","16884",0,0.21732,0.4886,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-3-0",60,120,33,620,1309,338,9,19,5,"606806","2418835","1219288",526,1131,276,1.3222579595057,1.60671464553492,2.22204267644928,0.690584659646739,0.730025126273343,1.13306364463914,1,1,6,4.037701,0,0.618445833333333,NA,NA,0.702341328418147,93,177,56,1.3098736011828,1.47868313163842,2.01480697142857,1.14871237000392,0.744093211988667,1.32169952231281,10,9,10,85,86,82,0.85,0.86,0.82,0.15,0.14,0.17,2.07286677898758,2.16063868162991,1.86953034098901
"14","ATHBF18","16887",0.16594,0,NA,"SpaceCakesLevel 0-4-1","SpaceCakesLevel 3-2-1",NA,30,50,NA,1410,1681,NA,12,21,NA,"1297847","2419320",NA,1286,1357,NA,1.27685610443235,1.58203732705969,NA,0.679952321311208,0.763973656927435,NA,12,6,NA,1.84637883333333,1.54622098333333,NA,1.50517233708423,0.726219841335144,NA,112,318,NA,1.69032942232143,1.52622383522013,NA,1.02407773956805,0.864228419841102,NA,2,3,NA,91,81,NA,0.91,0.81,NA,0.08,0.19,NA,2.74582659399985,1.75579259010246,NA
"15","ATHBF18","16890",0.03425,0.100835,NA,"SpaceCakesLevel 0-4-2","SpaceCakesLevel 3-2-0",NA,20,60,NA,888,1246,NA,12,30,NA,"1296712","1803249",NA,772,980,NA,1.39508866023316,1.73924595520408,NA,0.740412777506413,1.0049119932107,NA,20,23,NA,0.799825225,1.15130904782609,NA,0.571191128018375,1.53705328515519,NA,96,243,NA,1.67603354791667,1.83738497777778,NA,1.16424520682346,1.16939752943962,NA,2,5,NA,87,79,NA,0.87,0.79,NA,0.11,0.2,NA,2.35291924907541,1.64804248059115,NA
"16","ATHBF18","16896",0.1324,0.01604,NA,"SpaceCakesLevel 0-3-2","SpaceCakesLevel 2-3-0",NA,30,80,NA,440,959,NA,10,15,NA,"1561","433000",NA,337,612,NA,1.05630283353116,1.66925994591503,NA,0.691548377562141,1.10775879497453,NA,4,71,NA,0.304436275,1.47997684929577,NA,0.307569676857406,1.54292517269509,NA,99,276,NA,1.47305596161616,1.59874103800725,NA,1.18170533431522,1.66788553348808,NA,7,8,NA,77,64,NA,0.77,0.64,NA,0.23,0.29,NA,1.47769369837043,0.911843512806867,NA
"17","ATHBF18","16899",0.150245,0.2346,1.1611,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 3-4-0",30,60,23,1050,926,23,17,17,1,"1297738","2419391","65",868,773,18,1.44274344366359,1.91567794398448,2.65395544444444,0.690278284931609,0.861497387686785,0.689260012881353,10,1,0,1.46643497,2.285785,NA,0.973160480657117,NA,NA,172,152,5,1.82483319360465,1.78054724671053,2.25981962,1.08885580419467,0.949506428024686,0.975733575549864,3,6,100,83,83,78,0.83,0.83,0.77,0.16,0.16,0.23,1.94862313635595,1.94862313635595,1.47769369837043
"18","ATHBF18","16902",0.33369,0.034135,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-2-1",NA,60,60,NA,360,722,NA,5,10,NA,"604928","605027",NA,327,613,NA,0.936643149847095,1.15257832169657,NA,0.456529897704,0.574622366142766,NA,0,5,NA,NA,0.66086298,NA,NA,0.422801714837348,NA,33,104,NA,1.00764133363636,1.08605790769231,NA,0.608365475238682,0.611601858317166,NA,17,8,NA,91,85,NA,0.91,0.85,NA,0.09,0.14,NA,2.68151006738043,2.11675273030875,NA
"19","ATHBF18","16908",0.34935,0.08289,0.434675,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-3-0",30,120,60,180,1252,400,5,26,6,"445","1813047","431624",171,1066,334,0.968276115204678,1.48898238433396,1.62734387095808,0.545521628281641,0.688166030654035,0.708125818774989,0,0,0,NA,NA,NA,NA,NA,NA,9,186,66,1.63647278888889,1.31443594198925,1.72843270454545,1.25995190113036,0.755879359746246,0.943659174994409,17,10,15,95,85,84,0.95,0.85,0.83,0.05,0.15,0.17,3.28970725390294,2.07286677898758,1.90833050629239
"20","ATHF18","16770",0,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-1-0",NA,30,40,NA,500,760,NA,6,14,NA,"1297003","2420366",NA,395,470,NA,1.48411977232911,0.915125408085106,NA,1.32399282822373,0.815955213949747,NA,19,62,NA,0.716521221052632,0.328497716290323,NA,0.863625660268212,0.588897179364792,NA,86,228,NA,1.03196364395349,0.625887377280702,NA,1.56930285248834,0.892685317935069,NA,6,5,NA,79,62,NA,0.79,0.62,NA,0.17,0.3,NA,1.76058650016443,0.829881300807438,NA
"21","ATHF18","16773",0.033255,0,NA,"SpaceCakesLevel 0-4-1","SpaceCakesLevel 2-1-0",NA,30,40,NA,704,678,NA,9,15,NA,"1297888","2420421",NA,604,423,NA,1.11736393561258,1.26136317520095,NA,0.636707944949959,0.887307593383141,NA,3,115,NA,3.64286966666667,0.531419343478261,NA,0.402280995984565,1.0233218373507,NA,97,140,NA,1.40340334536082,1.12746965,NA,1.11213892580651,0.930776517403472,NA,4,6,NA,86,62,NA,0.86,0.62,NA,0.14,0.21,NA,2.16063868162991,1.11190203511764,NA
"22","ATHF18","16776",0.0337,0.08246501,0,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-3-0",120,60,40,1380,1511,420,9,15,6,"1297947","1987707","432711",1345,1403,367,1.03915608319703,1.50049555282252,2.11684717683924,0.520268840044782,0.712079639044365,0.953652718031075,0,2,4,NA,1.1928325,2.84789025,NA,0.365330254033936,0.48149195401057,35,106,49,1.37437260857143,1.55656704811321,1.53854287755102,0.895694937523767,0.831603179616483,1.66696736162665,9,4,10,97,93,87,0.97,0.93,0.87,0.03,0.07,0.12,3.7615872163025,2.95158205635834,2.30137792110489
"23","ATHF18","16779",0,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-4-1",NA,60,20,NA,499,570,NA,6,9,NA,"1296368","2420010",NA,471,470,NA,1.26724086919321,1.53099879957447,NA,0.615202297627237,0.777128072689169,NA,0,6,NA,NA,0.8565934,NA,NA,0.133783398970694,NA,28,94,NA,1.55173539285714,1.3499855637234,NA,1.78881045079989,1.30392625229759,NA,12,4,NA,94,82,NA,0.94,0.82,NA,0.06,0.17,NA,3.10954718919371,1.86953034098901,NA
"24","ATHF18","16782",0,0,NA,"SpaceCakesLevel 0-4-2","SpaceCakesLevel 2-3-2",NA,30,60,NA,610,820,NA,9,15,NA,"1296134","2419339",NA,513,523,NA,1.40036826764133,1.48326323810707,NA,0.889216288979938,0.844846798145212,NA,4,85,NA,0,1.71122597941176,NA,0,1.56035826025294,NA,93,212,NA,1.39414284827957,1.2659911320283,NA,1.02150896953761,0.996954241467879,NA,5,7,NA,84,64,NA,0.84,0.64,NA,0.15,0.26,NA,2.03089127270354,1.00180419864411,NA
"25","ATHF18","16785",0.4339,0.033055,NA,"SpaceCakesLevel 0-4-2","SpaceCakesLevel 3-3-0",NA,30,30,NA,750,1429,NA,8,18,NA,"1297853","2420483",NA,696,1227,NA,1.36693319324713,1.51080561662592,NA,0.777802004207472,0.69721074562032,NA,2,0,NA,2.76137,NA,NA,2.44216297445523,NA,NA,52,202,NA,1.58610430192308,1.55038790792079,NA,0.80299256975477,0.882785084693776,NA,4,2,NA,93,86,NA,0.93,0.86,NA,0.07,0.14,NA,2.95158205635834,2.16063868162991,NA
"26","ATHF18","16791",0,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-4-0",NA,60,38,NA,1087,1237,NA,17,19,NA,"1297868","2420500",NA,835,785,NA,1.12381899137725,1.35328513901911,NA,0.827655659940013,1.05433858161694,NA,49,125,NA,1.53079627346939,0.6368257664,NA,1.79819911300685,1.00154074893998,NA,203,327,NA,1.20513036753695,1.11749984584098,NA,1.29489524371674,1.10528864223028,NA,6,3,NA,77,63,NA,0.77,0.63,NA,0.19,0.26,NA,1.61674314423644,0.975198751829733,NA
"27","ATHF18","16797",0.0166,0,NA,"SpaceCakesLevel 0-4-1","SpaceCakesLevel 2-2-0",NA,30,16,NA,661,568,NA,12,15,NA,"692250","1814833",NA,516,390,NA,1.36469729728682,1.75620361102564,NA,0.957935348340333,1.04953575698789,NA,21,21,NA,0.916785271428571,1.24634576190476,NA,1.10944885402828,0.925477356497522,NA,124,157,NA,1.42697840806452,1.80975347,NA,1.18709482708905,1.78167316888703,NA,5,3,NA,78,69,NA,0.78,0.69,NA,0.19,0.28,NA,1.65008950923991,1.07869185461867,NA
"28","ATHF18","16800",0,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-2-1",NA,90,39,NA,841,649,NA,9,13,NA,"1297658","1814555",NA,712,396,NA,1.24623171516854,1.22201989419192,NA,0.751565885684058,0.9898339277817,NA,8,27,NA,1.2073875,0.379281525925926,NA,0.652753017036306,0.352725645848778,NA,121,226,NA,1.41642288173554,0.90122570079646,NA,1.31168163116227,0.981494208959477,NA,11,6,NA,85,61,NA,0.85,0.61,NA,0.14,0.35,NA,2.11675273030875,0.664639500855022,NA
"29","ATHF18","16803",0.0336,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-0-0",NA,129,40,NA,846,1428,NA,6,17,NA,"1297018","2419435",NA,771,1235,NA,1.52597606225681,1.32735412233198,NA,1.15749278110044,0.749975303184099,NA,2,3,NA,0.7263425,0.279033333333333,NA,0.789650891288359,0.483299910338636,NA,73,190,NA,1.66052921219178,1.22192387478947,NA,1.17839459255954,1.05501999383301,NA,15,3,NA,91,86,NA,0.91,0.86,NA,0.09,0.13,NA,2.68151006738043,2.20671046985376,NA
"30","ATHF18","16806",0.06692,0.017,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-3-0",NA,60,60,NA,419,650,NA,5,10,NA,"1297601","2419450",NA,396,487,NA,0.90759475479798,1.19025025092402,NA,0.400705201939072,0.66767291624151,NA,0,1,NA,NA,0,NA,NA,NA,NA,23,162,NA,0.927930726086956,1.02672828950617,NA,0.374646856115495,0.655572855196909,NA,14,9,NA,95,75,NA,0.94,0.75,NA,0.06,0.25,NA,3.10954718919371,1.34897950039216,NA
"31","ATHF18","16809",0.351065,0.04998,NA,"SpaceCakesLevel 0-4-2","SpaceCakesLevel 2-4-0",NA,25,80,NA,474,800,NA,7,16,NA,"1296772","2419597",NA,417,602,NA,1.11976806211031,1.41260525365449,NA,0.55146722696319,0.727834573155458,NA,0,0,NA,NA,NA,NA,NA,NA,NA,57,198,NA,1.16911525614035,1.18987096313131,NA,0.585280919555903,0.713462225214866,NA,5,10,NA,88,75,NA,0.88,0.75,NA,0.12,0.25,NA,2.34997358413218,1.34897950039216,NA
"32","ATHF18","16812",0,0,NA,"SpaceCakesLevel 0-4-3","SpaceCakesLevel 3-0-7",NA,30,40,NA,1589,1846,NA,17,27,NA,"1297868","2419373",NA,1306,1268,NA,0.989682029862175,1.0534489737776,NA,0.510744615703009,0.672130778917484,NA,4,9,NA,0.52976005,1.45308444444444,NA,0.36005852134017,1.02037796476185,NA,279,569,NA,1.04893923437276,0.855824651880492,NA,0.755824646616035,0.784657038091704,NA,2,2,NA,82,69,NA,0.82,0.69,NA,0.18,0.31,NA,1.83073017568563,0.991700694694906,NA
"33","ATHF18","16815",0.0332,0.01684,NA,"SpaceCakesLevel 0-4-1","SpaceCakesLevel 2-0-4",NA,30,40,NA,859,629,NA,10,13,NA,"606429","1829050",NA,714,452,NA,1.07038615602241,1.11912314159292,NA,0.626325558420631,0.813616089725461,NA,7,26,NA,0.0905764285714286,1.25850151538462,NA,0.239642704644405,0.369583241509479,NA,138,151,NA,1.15683378913043,1.10044971854305,NA,0.843302738590135,0.934438548340651,NA,3,6,NA,83,72,NA,0.83,0.72,NA,0.16,0.24,NA,1.94862313635595,1.2891440701113,NA
"34","ATHF18","16818",0,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0",NA,90,30,NA,780,1860,NA,8,24,NA,"1297751","2419406",NA,720,1608,NA,1.08304836361111,1.45606442065299,NA,0.630480601711375,0.74585962557129,NA,0,0,NA,NA,NA,NA,NA,NA,NA,60,252,NA,1.3980319,1.61646228968254,NA,0.82263271663841,0.823921333404732,NA,12,2,NA,92,86,NA,0.92,0.86,NA,0.08,0.14,NA,2.81014312061926,2.16063868162991,NA
"35","ATHF18","16821",0,0,NA,"SpaceCakesLevel 0-4-2","SpaceCakesLevel 2-0-6",NA,30,40,NA,831,410,NA,12,9,NA,"1296747","2418646",NA,669,190,NA,1.04645774887892,0.775707196421053,NA,0.628952638428844,1.06156858220909,NA,18,50,NA,0.613654455555556,0.660162366,NA,0.499281366725198,0.631182670693162,NA,144,170,NA,1.22925226944444,0.753857961705882,NA,0.979079146662051,0.874411655755851,NA,4,10,NA,81,46,NA,0.8,0.46,NA,0.17,0.41,NA,1.79578648671911,0.12711125612968,NA
"36","ATHF18","16824",0.349985,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-0-5",NA,90,36,NA,630,1275,NA,7,21,NA,"606567","2419520",NA,540,983,NA,1.46811531222222,1.36623021282808,NA,0.949058478975384,0.801400678141215,NA,8,45,NA,0.1188775,1.01848057777778,NA,0.336236345522015,1.18612729650722,NA,82,247,NA,1.95544700853659,1.14845695222672,NA,1.32592382610999,1.12074805482018,NA,14,3,NA,86,77,NA,0.86,0.77,NA,0.13,0.19,NA,2.20671046985376,1.61674314423644,NA
"37","ATHF18","16827",0,0.016935,NA,"SpaceCakesLevel 0-4-3","SpaceCakesLevel 2-0-13",NA,30,40,NA,1805,590,NA,22,15,NA,"1297896","1816861",NA,1308,323,NA,1.59593703301988,1.96328941551084,NA,1.05072752720653,1.38452199800397,NA,97,95,NA,1.57252195257732,1.30787576,NA,1.51334770565015,1.47798760208128,NA,400,172,NA,1.9319534155,1.53916458017442,NA,1.29898270040751,1.26461524083251,NA,2,7,NA,72,55,NA,0.72,0.55,NA,0.22,0.29,NA,1.3550347214599,0.679046066410747,NA
"38","ATHF18","16830",0,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-1-4",NA,90,40,NA,735,810,NA,7,16,NA,"606705","2419545",NA,663,582,NA,1.0386347561086,1.17435634591065,NA,0.637367939030558,1.03808383636701,NA,0,17,NA,NA,1.39289317647059,NA,NA,1.58902930039369,NA,72,211,NA,0.923907579027778,1.26535032317536,NA,0.673191763380686,2.03792493908597,NA,12,5,NA,90,72,NA,0.9,0.72,NA,0.1,0.26,NA,2.5631031310892,1.22618691266413,NA
"39","ATHF18","16833",0,0.30082,0.6674401,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-0-0",60,120,40,743,1269,120,12,19,2,"606673","2419079","355",490,1058,92,1.66963289428571,1.90576550680529,2.48861079347826,0.959162002091006,1.00681808499781,1.26553101327615,6,1,0,1.0710125,2.219051,NA,0.892781833057494,NA,NA,247,210,28,2.10990666518219,2.0281102847619,2.80598053214286,1.43630475922933,1.04901299039043,1.54913491012883,8,9,33,66,83,77,0.66,0.83,0.76,0.33,0.17,0.24,0.852376295114639,1.90833050629239,1.41260512568018
"40","ATHF18","16836",0.316995,0.016125,0.500615,"SpaceCakesLevel 0-4-1","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-3-0",30,120,19,755,1826,359,8,27,6,"1297832","2418742","602665",699,1578,294,0.910588168526466,1.11313622636882,1.55324369285714,0.447126780193521,0.519601374441394,0.701637939725946,1,0,1,0.9346451,NA,3.415745,NA,NA,NA,55,248,64,1.29171029818182,1.10435557701613,1.6246566984375,0.852034747404274,0.50386617057783,0.766161960480077,4,7,5,93,86,82,0.93,0.86,0.82,0.07,0.14,0.18,2.95158205635834,2.16063868162991,1.83073017568563
"41","ATHF18","16839",0.38324,0.35118,NA,"SpaceCakesLevel 0-4-3","SpaceCakesLevel 2-4-0",NA,60,57,NA,982,666,NA,9,11,NA,"1297444","1814615",NA,827,486,NA,1.29751233422007,2.93765728333333,NA,0.752155246391973,1.4792036223892,NA,0,23,NA,NA,4.35356086956522,NA,NA,1.53288044448234,NA,155,157,NA,1.3151861083871,2.58028296242038,NA,0.765307858296115,1.37916094602844,NA,6,9,NA,84,73,NA,0.84,0.73,NA,0.16,0.24,NA,1.98891576641951,1.31911555385671,NA
"42","ATHF18","16842",0,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-4-1",NA,60,11,NA,450,1069,NA,7,19,NA,"605549","2418367",NA,364,755,NA,1.11893815766484,1.19874231866225,NA,0.841179243694727,0.825453760128402,NA,5,40,NA,0.47061,1.7047218775,NA,0.442091357972823,1.46179299100831,NA,81,274,NA,1.02463748765432,1.01328827364964,NA,1.19998320011634,0.855893555581581,NA,13,1,NA,81,71,NA,0.81,0.71,NA,0.18,0.26,NA,1.79326138289404,1.19673012494859,NA
"43","ATM1F18","16921",0.04999,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-4-0",NA,10,99,NA,190,936,NA,6,10,NA,"533","1210833",NA,165,656,NA,1.18361262424242,1.25018642530488,NA,0.640204854264435,0.736682952033852,NA,0,53,NA,NA,0.689413105660377,NA,NA,0.459943694311932,NA,25,227,NA,1.250786092,0.987960416784141,NA,1.04721988062744,0.736452816181553,NA,5,11,NA,87,70,NA,0.87,0.7,NA,0.13,0.24,NA,2.2527822580776,1.23070307554813,NA
"44","ATM1F18","16924",0.367785,0.01277,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-3-1",NA,30,20,NA,180,561,NA,5,8,NA,"486","2419451",NA,165,453,NA,1.23512120121212,1.47071024192053,NA,0.688595583725157,0.689099105085705,NA,0,3,NA,NA,1.01232496666667,NA,NA,0.127719773970217,NA,15,105,NA,2.08108208,1.37924008666667,NA,0.996179064224405,0.802541931916024,NA,17,4,NA,92,81,NA,0.91,0.81,NA,0.09,0.19,NA,2.68151006738043,1.75579259010246,NA
"45","ATM1F18","16927",0.0658,0,NA,"SpaceCakesLevel 0-2-1","SpaceCakesLevel 2-2-2",NA,49,46,NA,199,843,NA,5,10,NA,"815","1210917",NA,170,504,NA,1.05285528764706,1.58547856704365,NA,0.523541554089534,1.18381158262519,NA,0,99,NA,NA,0.750190305050505,NA,NA,0.826181614841501,NA,29,240,NA,1.19356209655172,1.13629972420833,NA,0.792832331694359,1.55714058208554,NA,25,5,NA,85,60,NA,0.85,0.6,NA,0.15,0.28,NA,2.07286677898758,0.836188610407016,NA
"46","ATM1F18","16930",0.165885,0.017,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-2-0",NA,60,30,NA,457,829,NA,5,14,NA,"605657","2419768",NA,421,692,NA,1.14198988574822,1.43980763395954,NA,0.583270902476284,0.639394968273849,NA,1,0,NA,0,NA,NA,NA,NA,NA,35,137,NA,1.76121571428571,1.49416491167883,NA,1.37339625525097,0.665545404374068,NA,13,4,NA,92,83,NA,0.92,0.83,NA,0.08,0.17,NA,2.81014312061926,1.90833050629239,NA
