"accessCode","userID","fastestRT_user","highestLevel_user","highestLevelTrialCount_user","trialCount_user","nLevels_user","timePlayed_difficulty","HITS_user","Hit_AvgRT_user","Hit_SDRT_user","MISSED_user","Miss_AvgRT_user","Miss_SDRT_user","WRONG_user","Wrong_AvgRT_user","Wrong_SDRT_user","first_count","first_count_correct","RuleChange_Accuracy_Pct","HITS_diff_Easy","HITS_diff_Medium","HITS_diff_Difficult","Hit_AvgRT_diff_Easy","Hit_AvgRT_diff_Medium","Hit_AvgRT_diff_Difficult","Hit_SDRT_diff_Easy","Hit_SDRT_diff_Medium","Hit_SDRT_diff_Difficult","DifficultyTrialCount_Easy","DifficultyTrialCount_Medium","DifficultyTrialCount_Difficult","Difficulty_Hits_Easy","Difficulty_Hits_Medium","Difficulty_Hits_Difficult","Accuracy_Pct_diff_Easy","Accuracy_Pct_diff_Medium","Accuracy_Pct_diff_Difficult","count_afterWrong_HIT","count_afterWrong_MISSED","count_afterWrong_WRONG","count_afterWrong_NA","avgRT_afterWrong_HIT","avgRT_afterWrong_MISSED","avgRT_afterWrong_WRONG","avgRT_afterWrong_NA","n_afterWrong","accuracy_afterWrong","highestLevelPct_user","percentCorrect_user","HitRate_user","FARate_user","DPrime_user"
"ATM1F18","16954",0,"SpaceCakesLevel 3-0",80,717,15,"1762",588,1.43006212447279,0.729715141269175,24,0.2154789625,0.509130003441257,105,1.244229678,1.04700355857581,14,10,0.71,174,414,NA,1.16174522528736,1.54283299514493,NA,0.53502182293839,0.770609260294845,NA,180,537,NA,174,414,NA,0.966666666666667,0.770949720670391,NA,67,2,36,NA,1.54966077910448,1.5094275,0.957974688888889,NA,105,0.638095238095238,11,82,0.82,0.15,1.9517984773366
"ATM1F18","16957",0.316565,"SpaceCakesLevel 3-2",70,1076,17,"3420",976,1.67725827438525,0.801315760641245,0,NA,NA,100,2.025158047,0.983103420261026,16,12,0.75,221,755,NA,1.21801885656109,1.81168464701987,NA,0.550658415591916,0.813588643730087,NA,230,846,NA,221,755,NA,0.960869565217391,0.892434988179669,NA,86,NA,13,1,2.50411673372093,NA,2.48973161538462,NA,99,0.868686868686869,7,91,0.91,0.09,2.68151006738043
"ATM1F18","16960",0.6342001,"SpaceCakesLevel 2-2",6,161,5,"294",124,2.23174821048387,1.10044889779756,3,1.60753366666667,0.533841493704202,34,2.1239528,1.02167225640667,3,2,0.67,NA,124,NA,NA,2.23174821048387,NA,NA,1.10044889779756,NA,NA,161,NA,NA,124,NA,NA,0.770186335403727,NA,20,NA,13,1,2.2010598,NA,1.96539230769231,NA,33,0.606060606060606,4,77,0.77,0.21,1.54526809620345
"ATM1F18","16983",0,"SpaceCakesLevel 2-2",242,1958,30,"4307",1184,1.15339189477196,1.11948668618531,69,0.939985786956522,1.37417072691232,705,1.0415962084539,1.28126616527896,7,2,0.29,625,559,NA,0.819580220992,1.52661603808587,NA,0.768298065544718,1.31625408581416,NA,981,977,NA,625,559,NA,0.63710499490316,0.572159672466735,NA,393,4,306,2,1.03439084656489,1.05107975,0.925227503888889,NA,703,0.559032716927454,12,60,0.6,0.36,0.611805896386993
"ATM1F18","16989",0,"SpaceCakesLevel 2-1",40,1261,21,"2787",850,1.11343911152941,0.669769630368422,235,0.209312963404255,0.424977107138994,176,1.20958844142045,1.0345297869675,12,9,0.75,388,462,NA,1.07958361185567,1.14187186883117,NA,0.680978074725516,0.659605972256469,NA,487,774,NA,388,462,NA,0.796714579055442,0.596899224806202,NA,95,5,76,NA,1.29746320842105,0.647115,1.05134616842105,NA,176,0.539772727272727,3,67,0.67,0.14,1.52023250648819
"ATM1F18","16992",0,"SpaceCakesLevel 4-0",58,1668,28,"3739",1323,1.22024642380952,0.497147536709587,2,0.95119505,0.330155156493133,343,1.14449485014577,0.585597741958554,17,13,0.76,316,898,109,1.03820629208861,1.25340755155902,1.47479678073395,0.559399289990504,0.441331060598788,0.568738814348316,390,1140,138,316,898,109,0.81025641025641,0.787719298245614,0.789855072463768,235,NA,106,2,1.33197392382979,NA,1.15636694716981,NA,341,0.689149560117302,3,79,0.79,0.21,1.61284249403648
"ATM1F18","16995",0,"SpaceCakesLevel 2-4",100,1517,24,"3799",1205,1.28935089741909,0.816887994159969,24,0.6180906625,0.713291130159637,288,1.25505542173611,1.17298715016224,13,9,0.69,609,596,NA,1.31596731279146,1.26215392265101,NA,0.916051026550104,0.700973212507463,NA,720,797,NA,609,596,NA,0.845833333333333,0.747804265997491,NA,189,2,95,2,1.31276742962963,2.452938,1.13696732915789,NA,286,0.660839160839161,7,79,0.79,0.19,1.68431754206947
"ATM1F18","16998",0,"SpaceCakesLevel 3-4",60,2149,26,"4937",1807,1.96974659789153,1.06167053891189,2,1.017805,1.43939363485115,340,2.11950678176471,1.23098521211375,19,15,0.79,612,1140,55,1.62340824083333,2.13036991587719,2.49426463454545,1.06137395695571,1.01716662975718,0.971139259786103,742,1347,60,612,1140,55,0.824797843665768,0.846325167037862,0.916666666666667,244,1,93,2,2.40121473028689,0,2.19328918602151,NA,338,0.72189349112426,3,84,0.84,0.16,1.98891576641951
"ATM1F18","17007",0,"SpaceCakesLevel 2-4",340,1677,21,"4079",1303,1.21850528739831,0.81918207634879,45,1.50247664888889,1.08786563453686,329,1.05384232978723,1.02694605568534,15,12,0.8,201,1102,NA,1.14813167164179,1.23134112838476,NA,0.515019997532634,0.862738100259847,NA,210,1467,NA,201,1102,NA,0.957142857142857,0.751192910702113,NA,230,3,94,2,1.2784198003913,1.4194733,0.89664345,NA,327,0.703363914373089,20,78,0.78,0.2,1.6138144477616
"ATM1F18","17010",0,"SpaceCakesLevel 2-2",40,1224,19,"2710",858,1.30239486503497,0.836990340016784,33,1.40370764545455,1.06643775332754,333,1.17445795171171,0.980980381095911,10,7,0.7,322,536,NA,1.07680773136646,1.43791549384328,NA,0.715893784503284,0.875021486524912,NA,430,794,NA,322,536,NA,0.748837209302326,0.675062972292191,NA,201,3,128,1,1.27791403532338,2.33548333333333,0.992345733671875,NA,332,0.605421686746988,3,70,0.7,0.27,1.13721350372467
"ATM1F18","17013",0,"SpaceCakesLevel 3-0",40,934,13,"2398",798,1.27960275651629,0.638602826617346,14,0,0,122,1.19823939270492,1.13183264120514,12,8,0.67,215,583,NA,1.11160990232558,1.34155552435678,NA,0.585012548773499,0.646803986244392,NA,220,714,NA,215,583,NA,0.977272727272727,0.816526610644258,NA,89,NA,32,1,1.39043869550562,NA,1.1542201909375,NA,121,0.735537190082645,4,85,0.85,0.13,2.16282451853259
"ATM1F18","17016",0.417185,"SpaceCakesLevel 3-0",7,1022,16,"3023",860,1.7712961144186,0.934987320594967,0,NA,NA,162,1.86426487777778,1.04554698552396,11,8,0.73,176,684,NA,1.78070465625,1.76887520307018,NA,1.21506181283942,0.849212586638519,NA,200,822,NA,176,684,NA,0.88,0.832116788321168,NA,123,NA,39,NA,2.11306115284553,NA,1.76125124871795,NA,162,0.759259259259259,1,84,0.84,0.16,1.98891576641951
"ATM1F18","17019",0.13353,"SpaceCakesLevel 2-4",99,804,13,"2074",691,1.32227301693198,0.581776933703095,0,NA,NA,113,1.24666335575221,0.640642335607152,11,10,0.91,319,372,NA,1.17516502068966,1.44842207822581,NA,0.529779862054036,0.59527603049567,NA,339,465,NA,319,372,NA,0.941002949852507,0.8,NA,82,NA,29,2,1.61285977804878,NA,1.1931694862069,NA,111,0.738738738738739,12,86,0.86,0.14,2.16063868162991
"ATM1F18","17022",0.08375001,"SpaceCakesLevel 3-3",98,1306,20,"3203",1073,1.65042554129543,0.768049028282121,10,1.82023101,0.832601993581354,223,1.6282232470852,1.03128200965763,15,15,1,212,861,NA,1.28836411320755,1.73957423206736,NA,0.599629643255094,0.778991790400434,NA,240,1066,NA,212,861,NA,0.883333333333333,0.807692307692308,NA,148,1,74,NA,1.97989442635135,1.30145,1.61402789459459,NA,223,0.663677130044843,8,82,0.82,0.17,1.86953034098901
"ATM1F18","17025",0,"SpaceCakesLevel 2-3",100,1306,19,"3102",1065,1.52744359247887,0.749928521831069,48,1.9188708625,1.10381321804052,193,1.22741435492228,1.0319631082273,14,12,0.86,376,689,NA,1.86657460132979,1.34237354991292,NA,0.719449091557178,0.700332892621824,NA,410,896,NA,376,689,NA,0.917073170731707,0.768973214285714,NA,132,2,58,1,1.44758219083333,2.4143225,1.05692717068966,NA,192,0.6875,8,82,0.82,0.15,1.9517984773366
"ATM1F18","17028",0.31731,"SpaceCakesLevel 5-0",25,1617,26,"3558",1478,1.25843692117727,0.504741184775725,1,1.81134,NA,138,1.3600123615942,0.629721347890429,25,25,1,336,712,430,0.941243065178571,1.21368762935393,1.58038722674419,0.440191312788726,0.429473119758007,0.483841073323826,360,784,473,336,712,430,0.933333333333333,0.908163265306122,0.909090909090909,116,NA,20,2,1.51449113448276,NA,1.43986954,NA,136,0.852941176470588,2,91,0.91,0.09,2.68151006738043
"ATM1F18","17031",0,"SpaceCakesLevel 3-3",60,1432,25,"3258",1191,1.41200264324097,0.701110694287296,7,0,0,234,1.3381459991453,0.760668367200475,19,14,0.74,172,1019,NA,1.11403108662791,1.46229813660451,NA,0.584159076698544,0.706933428629113,NA,180,1252,NA,172,1019,NA,0.955555555555556,0.813897763578275,NA,177,NA,56,1,1.71132318135593,NA,1.27725919642857,NA,233,0.759656652360515,4,83,0.83,0.16,1.94862313635595
"ATM1F18","17035",0.050125,"SpaceCakesLevel 4-1",40,1615,27,"4018",1346,1.32858859279346,0.680651694331515,2,1.026145,1.45118817596134,267,1.36485121011236,0.86951372067061,22,19,0.86,330,846,170,1.0527383769697,1.42768641749409,1.37090513117647,0.572488792639644,0.697212718363463,0.64730024249371,360,1037,218,330,846,170,0.916666666666667,0.815814850530376,0.779816513761468,189,NA,77,1,1.5241905962963,NA,1.25326285974026,NA,266,0.710526315789474,2,83,0.83,0.17,1.90833050629239
"ATM1F18","17038",0,"SpaceCakesLevel 4-2",59,2784,36,"6360",2281,1.19525461092065,0.753129903059828,15,0.915204332666667,0.722199356938384,488,1.11696553870902,0.998670373061892,23,17,0.74,576,1203,502,1.05422963038194,1.23081228179551,1.27185722193227,0.566059787532923,0.712827939920649,0.981155874692287,600,1412,772,576,1203,502,0.96,0.851983002832861,0.650259067357513,323,4,159,2,1.20913498606811,0.99767375,0.989236428301887,NA,486,0.664609053497942,2,82,0.82,0.18,1.83073017568563
"ATM1F18","17041",0,"SpaceCakesLevel 2-4",60,1031,15,"3373",848,1.36125238903302,0.813103418096054,7,2.77931571428571,0.811221026763096,176,1.502415175,0.975684334331474,10,8,0.8,442,406,NA,1.12224354230769,1.62145413842365,NA,0.587479677922233,0.936294567851852,NA,494,537,NA,442,406,NA,0.894736842105263,0.756052141527002,NA,138,1,37,NA,1.58206704710145,1.90211,1.71914191081081,NA,176,0.784090909090909,6,82,0.82,0.17,1.86953034098901
"ATM1F18","17044",0,"SpaceCakesLevel 3-0",120,2078,24,"4861",1704,1.96404138679577,1.16619724506946,31,2.80626474516129,2.035072519031,343,2.03129977991254,1.17805474373399,15,13,0.87,686,1018,NA,1.65219699635569,2.17418407033399,NA,0.946641917922012,1.25060118308216,NA,734,1344,NA,686,1018,NA,0.934604904632153,0.757440476190476,NA,233,2,107,1,2.2286646806867,4.0459125,1.84014061775701,NA,342,0.681286549707602,6,82,0.82,0.17,1.86953034098901
"ATM1F18","17547",0.067415,"SpaceCakesLevel 6-2",38,3223,40,"7382",2721,1.60741322080118,0.846003503168595,4,2.91699375,0.292381126282546,498,1.75253404495984,1.12113434748629,31,27,0.87,323,620,1778,1.05958698390093,1.26920828080645,1.82486819116985,0.395740921856854,0.460997755248,0.922688489527381,360,730,2133,323,620,1778,0.897222222222222,0.849315068493151,0.83356774496015,380,NA,116,2,1.83920507157895,NA,1.82437589137931,NA,496,0.766129032258065,1,84,0.84,0.15,2.03089127270354
"ATM1F18","17550",0.03344,"SpaceCakesLevel 5-2",20,2629,40,"5936",2163,1.76930393619972,0.868702001347921,2,1.7680425,0.943043565331157,464,1.87233081982759,0.889636525461489,26,25,0.96,304,801,1058,1.32139269276316,1.67607335655431,1.96858816332703,0.83835218656238,0.808316949379486,0.862280622613625,330,986,1313,304,801,1058,0.921212121212121,0.81237322515213,0.805788271134806,331,1,130,2,2.01425191782477,2.434875,1.90866164461538,NA,462,0.716450216450216,1,82,0.82,0.18,1.83073017568563
"ATM1F18","17553",0.049165,"SpaceCakesLevel 5-4",20,2520,34,"6089",2131,2.44239630206007,1.342706199357,2,4.563483,0.365741083073805,387,2.86705469664083,1.4788669594281,26,21,0.81,306,670,1155,1.31468837973856,2.57832814343284,2.6623134367013,0.84979282544544,1.19888852271261,1.38100277530312,329,834,1357,306,670,1155,0.930091185410334,0.803357314148681,0.851142225497421,294,2,89,2,3.22703724489796,4.563483,3.16198071011236,NA,385,0.763636363636364,1,85,0.85,0.15,2.07286677898758
"ATM1F18","17557",0,"SpaceCakesLevel 4-0",170,2185,31,"5409",1719,1.38734780494474,0.77709595325995,4,0.8968125,0.246905802297826,462,1.24375641995671,0.901939820360603,17,12,0.71,371,1146,202,1.08577378625337,1.48744388071553,1.37335700346535,0.548982506116043,0.787613025430134,0.920754971222025,449,1417,319,371,1146,202,0.826280623608018,0.808750882145378,0.633228840125392,302,1,156,3,1.48525565695364,0.75121,1.20549315711538,NA,459,0.657952069716776,8,79,0.79,0.21,1.61284249403648
"ATM1F18","17560",0,"SpaceCakesLevel 3-3",30,1680,24,"4500",1334,1.75433002254873,1.12041946892902,22,2.40779067318182,2.24468862246988,324,1.47119669632716,1.2595003494674,16,12,0.75,292,1042,NA,1.2170077869863,1.90490400794626,NA,0.859561878261255,1.13896744571817,NA,350,1330,NA,292,1042,NA,0.834285714285714,0.783458646616541,NA,211,3,108,2,1.80080846393365,1.88454796666667,1.21472018907407,NA,322,0.65527950310559,2,79,0.79,0.19,1.68431754206947
"ATM1F18","17563",0,"SpaceCakesLevel 4-2",20,1795,24,"3808",1415,1.66692502255124,0.818071432059015,3,0,0,377,1.5774573270557,0.970767405354302,13,9,0.69,NA,1059,356,NA,1.6679953871577,1.66374098851124,NA,0.704535816111595,1.08918052556478,NA,1295,500,NA,1059,356,NA,0.817760617760618,0.712,266,1,108,2,1.70881430981203,0,1.419586475,NA,375,0.709333333333333,1,79,0.79,0.21,1.61284249403648
"ATM1F18","17564",0,"SpaceCakesLevel 3-4",196,1871,22,"5189",1568,1.68342743616071,0.828271419321695,2,2.194555,1.75877962577749,301,1.44900547312292,0.891396631399523,16,13,0.81,304,1134,130,1.19573177532895,1.84994279656085,1.37135868384615,0.575955095650792,0.801783030215921,1.00285481788684,330,1345,196,304,1134,130,0.921212121212121,0.843122676579926,0.663265306122449,230,NA,69,2,1.82533051086957,NA,1.2696818942029,NA,299,0.769230769230769,10,84,0.84,0.16,1.98891576641951
"ATM1F18","17567",0,"SpaceCakesLevel 5-4",20,2384,29,"5438",2150,1.98370083767442,1.04621877050156,1,0,NA,233,2.27928924678112,1.37484877852378,26,21,0.81,309,656,1185,1.52849290647249,1.66567477484756,2.27845556168776,1.07331200287454,0.72378608511015,1.09550689717489,340,770,1274,309,656,1185,0.908823529411765,0.851948051948052,0.930141287284144,178,1,52,2,2.64267094494382,0,2.50133504038462,NA,231,0.770562770562771,1,90,0.9,0.1,2.5631031310892
"ATM1F18","17570",0,"SpaceCakesLevel 3-4",80,2240,33,"5638",1617,1.39323540915894,0.977014650006488,7,0.512652857142857,0.632025580836838,616,1.09716558375,0.949582439078539,17,11,0.65,296,1253,68,1.47258669797297,1.38672571907422,1.16777452955882,1.08602814654345,0.959126043663311,0.748216267385455,360,1800,80,296,1253,68,0.822222222222222,0.696111111111111,0.85,401,1,213,1,1.23714609254364,1.75257,0.912687105164319,NA,615,0.652032520325203,4,72,0.72,0.28,1.16568301454243
"ATM1F18","17574",0,"SpaceCakesLevel 3-3",29,1574,20,"3897",1360,1.40452145984559,0.762871812365971,2,2.202313,0.896481290896804,212,1.26230335990566,0.971935768456367,15,12,0.8,291,1069,NA,0.973721169415808,1.52179263338634,NA,0.553458138788968,0.770088289304528,NA,300,1274,NA,291,1069,NA,0.97,0.839089481946625,NA,150,2,59,1,1.652199844,2.202313,1.22973757288136,NA,211,0.710900473933649,2,86,0.86,0.13,2.20671046985376
"ATM1F18","17577",0,"SpaceCakesLevel 4-0",38,1972,26,"4722",1660,1.93994952440361,1.09936366918558,41,2.17972775609756,1.76293542287307,271,1.8349068797417,1.44566431780653,18,15,0.83,170,1284,206,1.14771127764706,1.99279246098131,2.26436783208738,0.651535548218348,1.07200472792375,1.26287799305074,180,1522,270,170,1284,206,0.944444444444444,0.843626806833114,0.762962962962963,170,8,92,1,2.13084413588235,3.02023275,1.58177089673913,NA,270,0.62962962962963,2,84,0.84,0.14,2.07477722402471
"ATM1F18","17581",0,"SpaceCakesLevel 4-0",77,1845,22,"4795",1519,1.79766140072416,0.902894228850386,3,2.42503033333333,1.5122259591213,323,1.83041771609907,0.992247714938612,17,16,0.94,303,1037,179,1.13518971188119,1.96936547714561,1.92431947039106,0.719411595197201,0.875171381392015,0.825437284451488,330,1278,237,303,1037,179,0.918181818181818,0.811424100156495,0.755274261603376,231,2,89,1,2.07326716103896,3.0284155,1.93109873033708,NA,322,0.717391304347826,4,82,0.82,0.18,1.83073017568563
"ATM1F18","17584",0,"SpaceCakesLevel 4-0",39,1965,31,"4122",1496,1.41101209953877,0.631673725252529,5,0.87758698,0.749682325036313,464,1.31338368857759,0.850789066827966,17,12,0.71,190,1223,83,1.25433777,1.42293764775961,1.59394194457831,0.591569663340881,0.629191953122524,0.689621051679032,210,1636,119,190,1223,83,0.904761904761905,0.747555012224939,0.697478991596639,268,1,195,NA,1.26761092279851,0.61742,1.14805313384615,NA,464,0.577586206896552,2,76,0.76,0.24,1.41260512568018
"ATM1F18","17588",0.02028,"SpaceCakesLevel 4-1",118,2084,27,"5173",1803,1.55110296084859,0.797409069722529,4,0.779804,0.731541539026094,277,1.64440670649819,0.992558547680941,21,18,0.86,341,1127,335,1.04782861583578,1.63403900275067,1.78437947555224,0.575501145752263,0.787699732196902,0.815660781485579,360,1297,427,341,1127,335,0.947222222222222,0.868928296067849,0.784543325526932,192,1,84,NA,1.93742417348958,1.585001,1.66749005357143,NA,277,0.693140794223827,6,87,0.86,0.13,2.20671046985376
"ATM1F18","17591",0.015995,"SpaceCakesLevel 3-4",40,1594,22,"3980",1293,1.83756695777262,0.869423731334331,3,2.0967497,1.26383885819905,298,1.86055308691275,1.01602612359014,18,16,0.89,215,1047,31,1.42156961023256,1.92005943467049,1.93659297096774,0.682673536259274,0.865804387672641,1.26690521018972,239,1315,40,215,1047,31,0.899581589958159,0.796197718631179,0.775,201,1,94,2,2.21139814129353,2.48595,2.1123791712766,NA,296,0.679054054054054,3,81,0.81,0.19,1.75579259010246
"ATM1F18","17595",0,"SpaceCakesLevel 3-4",78,1957,22,"4718",1656,1.13928503702899,0.588515609430899,0,NA,NA,301,1.02346417900332,0.794248461018985,18,15,0.83,364,1235,57,0.993643590934066,1.18434111111741,1.09313126298246,0.547146841146368,0.591294753186026,0.637332819648342,390,1489,78,364,1235,57,0.933333333333333,0.829415715245131,0.730769230769231,221,NA,79,1,1.38183746923077,NA,0.983724080886076,NA,300,0.736666666666667,4,85,0.85,0.15,2.07286677898758
"ATM1F18","17597",0,"SpaceCakesLevel 5-0",40,1702,19,"4087",1429,2.5056035519944,1.28568828721319,13,1.00964592307692,1.98582392470957,260,2.78263929961538,1.61789629500027,16,11,0.69,NA,573,856,NA,2.33700773001745,2.61846033469626,NA,1.06466404071645,1.40380380274317,NA,654,1048,NA,573,856,NA,0.876146788990826,0.816793893129771,180,2,78,NA,3.00506807333333,5.077799,2.90260785,NA,260,0.692307692307692,2,84,0.84,0.15,2.03089127270354
"ATM1F18","17601",0.049005,"SpaceCakesLevel 3-4",69,1405,20,"3794",1277,1.95211610086139,1.08622995880944,5,2.5480306,1.6441533187207,123,2.21123869512195,1.25866719340177,17,15,0.88,288,926,63,1.08319064236111,2.15299438639309,2.97175482539683,0.60041883998057,1.04891452390999,1.01650468314477,300,1036,69,288,926,63,0.96,0.893822393822394,0.91304347826087,91,2,30,NA,2.38938667582418,1.0005325,2.02072956,NA,123,0.739837398373984,5,91,0.91,0.09,2.68151006738043
"ATM1F18","17607",0.351235,"SpaceCakesLevel 2-1",27,306,8,"550",176,3.13071060284091,1.35508314302762,20,2.6771162,2.11569887080614,110,3.32521486636364,1.64673663993129,2,1,0.5,NA,176,NA,NA,3.13071060284091,NA,NA,1.35508314302762,NA,NA,306,NA,NA,176,NA,NA,0.57516339869281,NA,55,5,50,NA,3.35635042,3.9546546,3.365650384,NA,110,0.5,9,58,0.57,0.36,0.534832958032055
"ATM1F18","17608",0,"SpaceCakesLevel 4-1",318,2375,33,"4959",1808,1.2473044497677,0.666233960830025,0,NA,NA,567,0.969789610970018,0.740750696614256,18,16,0.89,349,998,461,1.25665637191977,1.30105872523046,1.12385415097614,0.786580651752463,0.587902461221628,0.710520065726041,420,1278,677,349,998,461,0.830952380952381,0.780907668231612,0.680945347119645,354,NA,211,2,0.992848206779661,NA,0.830101292938389,NA,565,0.626548672566372,13,76,0.76,0.24,1.41260512568018
"ATM1F18","17613",0.033515,"SpaceCakesLevel 3-4",80,1678,24,"4051",1350,1.98132930733333,0.998434393517897,2,3.770445,0.636884006746911,326,1.93312019171779,1.07252723797289,17,13,0.76,174,1106,70,1.46857402931034,2.06111495605787,1.99527917714286,0.845193290821983,1.00606019993404,0.850924164741971,200,1398,80,174,1106,70,0.87,0.791130185979971,0.875,233,1,90,2,2.18483721416309,4.22079,1.58572207666667,NA,324,0.719135802469136,5,80,0.8,0.19,1.71951752862414
"ATM1F18","17618",0.0165,"SpaceCakesLevel 4-0",38,1876,27,"4547",1502,1.29224841032623,0.589455613832488,0,NA,NA,374,1.06784051791444,0.692621926082639,18,17,0.94,206,1143,153,0.999942292718447,1.324926011986,1.44168998895425,0.433182429032812,0.591178595963129,0.637160714721556,230,1460,186,206,1143,153,0.895652173913044,0.782876712328767,0.82258064516129,243,NA,128,3,1.20463532514403,NA,0.98644241328125,NA,371,0.654986522911051,2,80,0.8,0.2,1.68324246714583
"ATM1F18","17622",0,"SpaceCakesLevel 3-3",80,1808,26,"4048",1410,1.49046896346809,0.801598704172733,3,1.684725,0.216564063904887,395,1.35067258053165,0.846852308587286,15,11,0.73,328,1082,NA,1.23393382103659,1.56823562402033,NA,0.752385911857161,0.800166920581774,NA,390,1418,NA,328,1082,NA,0.841025641025641,0.763046544428773,NA,260,2,130,3,1.58300680961538,1.7431875,1.30306148623077,NA,392,0.663265306122449,4,78,0.78,0.22,1.54438642837737
"ATM1F18","18572",0.0827,"SpaceCakesLevel 3-1",7,854,16,"1770",638,3.45456156567398,1.22370924123276,18,1.35253261111111,1.14396347829687,198,2.85551597575758,1.23489354419741,8,4,0.5,9,629,NA,1.42012777777778,3.48367111112878,NA,0.841744091136489,1.20404917832876,NA,14,840,NA,9,629,NA,0.642857142857143,0.748809523809524,NA,135,4,57,2,3.29172908148148,1.45213475,2.73699694736842,NA,196,0.688775510204082,1,75,0.75,0.23,1.4133365993813
"ATMBF18","17058",0.082855,"SpaceCakesLevel 3-4",10,1920,34,"4600",1651,1.53183978843125,0.734962140433576,8,0.7153325,0.71540438530047,261,1.50421200306513,0.779886222264442,20,20,1,630,1011,10,1.33363549619048,1.6552122867458,1.54575062,0.634000565390416,0.76766448758913,0.587569930156041,720,1190,10,630,1011,10,0.875,0.849579831932773,1,204,NA,56,1,1.90407727352941,NA,1.697585825,NA,260,0.784615384615385,1,86,0.86,0.14,2.16063868162991
"ATMBF18","17061",0,"SpaceCakesLevel 3-4",50,1750,28,"4219",1495,1.71473879839465,1.0855303823041,9,1.88721057777778,1.68886269379544,246,1.98883002398374,1.3739146893995,17,11,0.65,681,772,42,1.23594918061674,2.1327362884715,1.79477849761905,0.848718701889662,1.1090614436608,0.870440354013321,790,910,50,681,772,42,0.862025316455696,0.848351648351648,0.84,177,5,64,NA,2.0553491779661,2.11211902,2.0666749875,NA,246,0.719512195121951,3,85,0.85,0.14,2.11675273030875
"ATMBF18","17064",0.09267999,"SpaceCakesLevel 2-2",40,359,8,"659",224,2.44285874147321,1.2013005706286,22,3.299645,1.52549860316145,113,2.60238504336283,1.41013072667906,3,2,0.67,NA,224,NA,NA,2.44285874147321,NA,NA,1.2013005706286,NA,NA,359,NA,NA,224,NA,NA,0.623955431754875,NA,67,1,44,1,2.52393542835821,3.919424,2.93882725227273,NA,112,0.598214285714286,11,62,0.62,0.32,0.773179587213906
"ATMBF18","17067",0,"SpaceCakesLevel 2-3",113,1198,22,"2970",955,1.3846452895288,0.792024934694529,20,0.23613,0.410195182167812,223,1.42190835067265,0.914546585631064,9,4,0.44,551,404,NA,1.2666048508167,1.54563608589109,NA,0.767105143088347,0.798030455308807,NA,667,531,NA,551,404,NA,0.826086956521739,0.760828625235405,NA,155,3,65,NA,1.66920211096774,0.1697,1.38418439538462,NA,223,0.695067264573991,9,80,0.8,0.19,1.71951752862414
"ATMBF18","17070",0.166825,"SpaceCakesLevel 2-2",120,1405,22,"3132",1117,1.4297688747538,0.729407903264035,57,1.2218666122807,0.886996291846048,231,1.46946850731602,0.822160877107603,10,7,0.7,708,409,NA,1.48377458389831,1.3362822193154,NA,0.77302616477795,0.637148453797787,NA,815,590,NA,708,409,NA,0.868711656441718,0.693220338983051,NA,173,3,55,NA,1.64870625895954,1.200015,1.52705491090909,NA,231,0.748917748917749,9,80,0.79,0.16,1.80087913022799
"ATMBF18","17073",0,"SpaceCakesLevel 3-0",15,1311,21,"3540",1140,1.53447529859649,0.907870812803563,14,1.26939292857143,0.867038279835571,157,1.56748738974522,1.40945030048974,15,8,0.53,567,573,NA,1.26502649047619,1.80110265322862,NA,0.664444933164649,1.03015313700809,NA,629,682,NA,567,573,NA,0.901430842607313,0.840175953079179,NA,108,2,47,NA,1.90725849166667,1.1014,1.58511108510638,NA,157,0.687898089171974,1,87,0.87,0.12,2.30137792110489
"ATMBF18","17076",0,"SpaceCakesLevel 2-3",120,976,17,"2099",687,1.28104789928675,0.983263883748322,28,1.65733226071429,1.42352962313352,261,1.36939010306513,1.32220736711822,6,2,0.33,201,486,NA,0.733523172139304,1.50749331113169,NA,0.346950120647106,1.06874817666018,NA,241,735,NA,201,486,NA,0.83402489626556,0.661224489795918,NA,165,5,90,1,1.29453657393939,0.97756582,1.55588500444444,NA,260,0.634615384615385,12,70,0.7,0.27,1.13721350372467
"ATMBF18","17084",0,"SpaceCakesLevel 2-3",160,1173,20,"2815",938,1.46045683251599,1.03776618437474,3,2.73952466666667,1.32798385174683,232,1.5300205887931,1.29305971548236,9,5,0.56,473,465,NA,1.10230229027484,1.82477317333333,NA,0.864286016869481,1.07292214150446,NA,575,598,NA,473,465,NA,0.822608695652174,0.777591973244147,NA,170,2,59,1,1.70818685470588,3.1420395,1.74409113050847,NA,231,0.735930735930736,14,80,0.8,0.2,1.68324246714583
"ATMBF18","17087",0,"SpaceCakesLevel 3-4",18,1948,36,"4068",1680,1.43086186857143,0.858357378829613,36,0.749914011111111,1.01170515063796,232,1.57869039875,1.06941937037546,18,14,0.78,808,858,14,1.20984067462871,1.61345852808858,2.9963755,0.793358605208816,0.851484439363291,0.642838842996947,874,1056,18,808,858,14,0.924485125858124,0.8125,0.777777777777778,174,1,57,NA,1.69656973333333,1.0014,1.32838987192982,NA,232,0.75,1,86,0.86,0.12,2.25530613288105
