"id","accessCode","itemID","userID","participantID","task","sesID","instanceID","nihScore","dataTimestamp","trialsCount","trialsCorrect","nihAccuracy","nihAccPass","nihRTScore","nondominant_cntTotal","nondominant_cntCorrect","nondominant_rtMean","nondominant_rtMedian","nondominant_rtStDev","nondominant_nihMedian","nondominant_accuracy_Fieldname","dominant_cntTotal","dominant_cntCorrect","dominant_rtMean","dominant_rtMedian","dominant_rtStDev","dominant_nihMedian","dominant_accuracy_Fieldname","reportDate"
"288","PUF18","3277","16790","NA","dccs","def2b2gqqqscdkkn0ipajf7rq1","pub_mjJTHiX-F0","8.32773","2018-10-16 09:19:05","39","39","5","1","3.32773","6","6","619.667","648","135.074","648","1","23","23","779.217","636","356.974","636","1","2019-03-20 15:39:38"
"287","PUF18","3277","16791","NA","dccs","gvfh4f892mm5njeds1fq1hud83","pub_mMXamZ9pO6","7.46936","2018-10-16 09:18:41","39","38","5","1","2.59757","6","6","951.167","907","350.639","907","1","23","22","1361.86","1209.5","821.398","1132","0.956522","2019-03-20 15:39:35"
"286","PUF18","3277","16792","NA","dccs","i7a9k2p86bvt5ggvm3ekcs6f83","pub_1coy8ZYVlc","7.03822","2018-10-16 09:20:08","39","36","5","1","2.42284","6","3","1100.33","983","775.684","983","0.5","23","23","783.609","687","274.048","687","1","2019-03-20 15:39:32"
"285","PUF18","3277","16793","NA","dccs","mp67arqr7rk1ia1m1a4ifpq740","pub_DgyZjJEQWM","6.58191","2018-10-16 09:30:45","39","33","4","1","2.35114","6","4","1366.25","1016","1037.78","1016","0.666667","23","19","1179.26","1126","407.229","1126","0.826087","2019-03-20 15:39:28"
"284","PUF18","3277","16795","NA","dccs","5k7ln052jln1i4jor79qp5l4t1","pub_uosZOvYfMg","7.80809","2018-10-16 09:56:48","39","38","5","1","2.9363","6","5","860.6","776","315.193","776","0.833333","23","23","942.348","899","307.047","899","1","2019-03-20 15:39:22"
"283","PUF18","3277","16796","NA","dccs","48c65s3fdqiqmg34g247b8m482","pub_Ih2qO6nEZh","7.5447","2018-10-16 09:57:38","39","36","5","1","2.92931","6","4","774.25","778.5","59.5392","778.5","0.666667","23","22","1246.77","1071","539.904","1071","0.956522","2019-03-20 15:39:20"
"282","PUF18","3277","16797","NA","dccs","7sltr69bg1pqa8rhg59j2ua3l7","pub_gv9UfwOmL2","4.69909","2018-10-16 10:00:58","39","33","4","1","0.468325","6","5","2043","2418","723.196","2418","0.833333","23","18","1194.39","1097.5","633.097","1097.5","0.782609","2019-03-20 15:39:18"
"281","PUF18","3277","16798","NA","dccs","tf5nba1hpsuctog9qoo1gkoo52","pub_NOLKKb_vdl","2.4359","2018-10-16 09:57:51","39","19","2","0","2.40195","6","4","1090.75","992.5","563.739","992.5","0.666667","23","5","380.8","314","324.517","350","0.217391","2019-03-20 15:39:15"
"280","PUF18","3277","16799","NA","dccs","eteb065ua06habpulh8upp9s82","pub_swLazDgwDx","6.96928","2018-10-16 10:00:48","39","33","4","1","2.73851","6","2","850","850","89.0955","850","0.333333","23","21","709.286","625","283.753","625","0.913043","2019-03-20 15:39:14"
"279","PUF18","3277","16800","NA","dccs","gffcr0pi9up7f917748tn20p10","pub_Pgp9EtfiZc","9.45189","2018-10-16 09:58:36","39","38","5","1","4.5801","6","5","377.8","364","39.2454","364","0.833333","23","23","464","418","140.67","413","1","2019-03-20 15:39:11"
"278","PUF18","3277","16801","NA","dccs","5fqjckhj39agg8ulipk5otjgo7","pub_~_jVpbMyVJ","7.52809","2018-10-16 09:55:49","39","35","4","1","3.04092","6","2","739.5","739.5","406.586","739.5","0.333333","23","23","867.391","726","387.473","726","1","2019-03-20 15:39:09"
"277","PUF18","3277","16802","NA","dccs","s4glu25ncj99la68h5bk1cj9n3","pub_5emKchf2xd","7.55484","2018-10-16 09:54:45","39","37","5","1","2.81125","6","5","847.2","822","334.006","822","0.833333","23","22","711.591","647","319.627","647","0.956522","2019-03-20 15:39:03"
"276","PUF18","3277","16803","NA","dccs","7lpl4a4l8ieocookaolofd8b70","pub_v9YWmFgi2T","7.53774","2018-10-16 09:53:41","39","36","5","1","2.92235","6","3","779.333","781","7.63763","781","0.5","23","23","525.304","463","191.26","463","1","2019-03-20 15:39:01"
"275","PUF18","3277","16804","NA","dccs","h1isknovj5svca12df9kbks2f3","pub_oDndHkIoXT","7.19321","2018-10-16 09:53:37","39","38","5","1","2.32142","6","6","1171.33","1030","463.876","1030","1","23","22","866.409","813.5","333.928","813.5","0.956522","2019-03-20 15:38:59"
"274","PUF18","3277","16805","NA","dccs","hcgu3o2imk8jqufadkrsj4e2a6","pub_y5PyGVZIBe","7.70033","2018-10-16 09:53:23","40","38","5","1","2.95033","7","7","903.143","771","423.872","771","1","23","21","691.048","669","217.226","669","0.913043","2019-03-20 15:38:56"
"273","PUF18","3277","16806","NA","dccs","ljrn4luh7ut26b0pj1ibp2m3d2","pub_6f_X2E9I_7","7.23601","2018-10-16 09:57:51","39","37","5","1","2.49242","6","4","966.25","952","170.175","952","0.666667","23","23","943.87","861","328.951","861","1","2019-03-20 15:38:54"
"272","PUF18","3277","16807","NA","dccs","7kdf5lo8ga38ijkh62nmj6mlc0","pub_ucUxcMPCR_","7.60838","2018-10-23 09:58:06","39","36","5","1","2.993","6","5","754","756","97.2934","756","0.833333","23","21","594.429","547","160.24","547","0.913043","2019-03-20 15:38:49"
"271","PUF18","3277","16808","NA","dccs","063s5atc50n8h2ovjp5r2pm3k1","pub_rjM9EV8iw6","6.52495","2018-10-16 09:55:23","39","33","4","1","2.29418","6","5","822","986","615.872","1043","0.833333","23","18","1379.17","941","1198.53","941","0.782609","2019-03-20 15:38:46"
"270","PUF18","3277","16809","NA","dccs","k1agiqtvpp6sohc82b0tmf1ta3","pub_w78O-9ocKC","7.72959","2018-10-16 09:56:33","39","39","5","1","2.72959","6","6","922","853.5","191.17","853.5","1","23","23","727.783","780","206.075","780","1","2019-03-20 15:38:43"
"269","PUF18","3277","16810","NA","dccs","upajhdisrrofq9qk3ncg67bmq1","pub_EqgIiptVDa","7.38964","2018-10-16 09:55:15","39","34","4","1","3.03066","6","6","783.333","743","280.258","743","1","23","18","832.389","734","345.129","734","0.782609","2019-03-20 15:38:41"
"268","PUF18","3277","16811","NA","dccs","4co8t8h1i6mc5ea077p4norbs3","pub_rCcl-xVlyC","5.87744","2018-10-16 09:57:02","39","35","4","1","1.39026","6","4","1694.5","1581.5","473.116","1581.5","0.666667","23","21","1250.67","944","572.449","944","0.913043","2019-03-20 15:38:39"
"267","PUF18","3277","16812","NA","dccs","pf6naccp0c1kl3j0squr0i4hp6","pub_4OSqlk0VdL","7.52388","2018-10-16 09:55:59","39","36","5","1","2.90849","6","4","796.5","786","167.207","786","0.666667","23","22","901.045","723","699.67","723","0.956522","2019-03-20 15:38:36"
"266","PUF18","3277","16813","NA","dccs","1sbet8gul2lmp379m8futumhq3","pub_g4_B~wf4ym","8.03807","2018-10-16 09:56:41","39","37","5","1","3.29448","6","4","641","658","220.966","658","0.666667","23","23","943.652","656","833.774","647","1","2019-03-20 15:38:34"
"265","PUF18","3277","16814","NA","dccs","91677rpju9uuefijg3n12d7311","pub_rL2cDLE14N","8.83365","2018-10-16 09:53:54","39","36","5","1","4.21826","6","6","440.333","430","54.2832","430","1","23","20","401.7","406.5","96.5887","409","0.869565","2019-03-20 15:38:32"
"264","PUF18","3277","16815","NA","dccs","se7lk3tmemk7d8njvjghd0n6i6","pub_HAdTElY79@","7.86092","2018-10-16 09:54:01","39","36","5","1","3.24553","6","5","709.2","673","112.983","673","0.833333","23","21","1312.29","948","1005.21","948","0.913043","2019-03-20 15:38:29"
"263","PUF18","3277","16816","NA","dccs","rbn8s93sfrc49medh7oldjn4s0","pub_tfJSK~t7Bm","7.96772","2018-10-16 09:53:46","39","38","5","1","3.09593","6","6","920.167","721","332.674","721","1","23","22","633.045","569","325.652","569","0.956522","2019-03-20 15:38:26"
"262","PUF18","3277","16817","NA","dccs","o5hupjgl7jafq99ki4povc2a73","pub_~EQ@w1emg4","3.07692","2018-10-16 09:59:31","39","24","3","0","2.16683","6","3","1846","1106","1496.2","1106","0.5","23","11","1519.18","1210","971.198","1210","0.478261","2019-03-20 15:38:24"
"261","PUF18","3277","16818","NA","dccs","6lf3enonrdfv93rv583dosagr3","pub_1xH8taDBKo","7.04375","2018-10-16 09:58:38","39","36","5","1","2.42837","6","4","1071.25","980.5","398.892","980.5","0.666667","23","22","654.727","593.5","205.785","588","0.956522","2019-03-20 15:38:22"
"260","PUF18","3277","16819","NA","dccs","94hvg76k2q4ck0jvuuis7aeah3","pub_CwzNRUmBJl","7.78998","2018-10-16 09:59:16","39","38","5","1","2.91818","6","6","804.667","782.5","79.3641","782.5","1","23","22","828.182","735","230.134","735","0.956522","2019-03-20 15:38:19"
"259","PUF18","3277","16820","NA","dccs","8886drh6sjrjgnc0vpiu67mu76","pub_Gxwo9C@FwK","8.20624","2018-10-16 11:22:20","39","38","5","1","3.33444","6","5","622.6","646","165.914","646","0.833333","23","23","546.087","501","185.885","485.5","1","2019-03-20 15:38:17"
"258","PUF18","3277","16821","NA","dccs","2ng4sg0udi7pop9kkekubbvkc1","pub_l3E6c22xb9","8.01514","2018-10-16 11:22:23","39","32","4","1","3.91258","6","1","495","495","0","495","0.166667","23","21","643.524","537","241.899","537","0.913043","2019-03-20 15:38:15"
"257","PUF18","3277","16822","NA","dccs","fhgoptqp4ff5tep6p224e3hr15","pub_DyYy92QAVc","3.97436","2018-10-16 11:23:25","39","31","4","0","4.90096","6","1","314","314","0","314","0.166667","23","20","548.35","613","159.866","613","0.869565","2019-03-20 15:38:13"
"256","PUF18","3277","16823","NA","dccs","14tvar3llbhc0fl00bh9kufiv2","pub_JP7nd916Sl","8.85843","2018-10-16 11:29:08","39","39","5","1","3.85843","6","6","536","507.5","132.781","507.5","1","23","23","539.087","475","239.063","462","1","2019-03-20 15:38:10"
"255","PUF18","3277","16824","NA","dccs","h35e1gscip66bmi3fc26g0h3m2","pub_JeupylgEXv","7.13292","2018-10-16 11:22:02","39","38","5","1","2.26113","6","6","1182.17","1059","698.926","1059","1","23","22","960.364","852","351.644","852","0.956522","2019-03-20 15:38:08"
"254","PUF18","3277","16825","NA","dccs","a1oqgjs8facs89fm2il9atg0o0","pub_Z-~H-9xmZX","2.05128","2018-10-16 11:21:59","39","16","2","0","2.83382","6","6","805.5","813.5","237.474","813.5","1","23","0","0","0","0","0","0","2019-03-20 15:38:06"
"253","PUF18","3277","16826","NA","dccs","vkmthkhf30e3q45v632kqnm3h6","pub_GmtmcyzDzI","8.36495","2018-10-16 11:27:48","39","35","4","1","3.87777","6","4","549.75","503","150.301","503","0.666667","23","21","885.19","795","324.662","795","0.913043","2019-03-20 15:38:04"
"252","PUF18","3277","16827","NA","dccs","kt8qn3m69ref3c6k0fqcgo74j1","pub_fzB@xLOBpx","3.75","2018-10-16 11:23:51","40","30","4","0","0.606912","7","4","2146","2268.5","1050.43","2268.5","0.571429","23","16","1241.88","874.5","905.171","874.5","0.695652","2019-03-20 15:38:02"
"251","PUF18","3277","16828","NA","dccs","bplr0867crhuj04ruh2skpk4s0","pub_KYpGVn4NT6","7.18914","2018-10-16 11:22:38","39","36","5","1","2.57376","6","5","943","917","268.99","917","0.833333","23","21","899.714","801","417.726","825.5","0.913043","2019-03-20 15:38:00"
"250","PUF18","3277","16829","NA","dccs","698tqm2t18kh6odf7eaqqm9c72","pub_Utx9C0PSeG","8.52239","2018-10-16 11:19:14","39","34","4","1","4.16341","6","3","502.333","441","127.583","441","0.5","23","21","608.381","589","188.8","589","0.913043","2019-03-20 15:37:57"
"249","PUF18","3277","16830","NA","dccs","v6vf5ms0kd8p5no180r21tvos7","pub_4R2nanW9TW","8.11533","2018-10-16 11:19:57","39","37","5","1","3.37174","6","4","612.25","635","143.091","635","0.666667","23","23","536.174","455","218.471","452.5","1","2019-03-20 15:37:55"
"248","PUF18","3277","16831","NA","dccs","elhsm1sf2pqbljqfm0k1udqkf3","pub_NjEO55wtbc","7.89662","2018-10-16 11:22:55","39","38","5","1","3.02482","6","6","749.5","745","93.5366","745","1","23","22","743.136","641","306.02","637","0.956522","2019-03-20 15:37:53"
"247","PUF18","3277","16832","NA","dccs","4sqo30seed95gb5gb5fh2e1r97","pub_LzphUnYZ_I","8.03812","2018-10-16 11:23:08","39","38","5","1","3.16633","6","5","670.4","698","70.4897","698","0.833333","23","23","552.826","523","198.101","517","1","2019-03-20 15:37:51"
"246","PUF18","3277","16833","NA","dccs","nba3rqcjtg5j625ho796mdcbk5","pub_95uczk4g2U","8.21211","2018-10-16 11:20:06","39","36","5","1","3.59673","6","6","593.5","572.5","96.4547","572.5","1","23","20","607.05","519","216.885","519","0.869565","2019-03-20 15:37:49"
"245","PUF18","3277","16834","NA","dccs","pn3h2evg3jck9c0308j3593886","pub_eZE0ld1Hmm","7.75284","2018-10-16 11:24:43","39","38","5","1","2.88104","6","5","851.8","796","201.284","796","0.833333","23","23","679.13","609","313.319","594.5","1","2019-03-20 15:37:46"
"244","PUF18","3277","16835","NA","dccs","0ne4iehtds222tald7p9pgsfu0","pub_TqBEKYFpF9","6.51992","2018-10-16 11:25:29","39","36","5","1","1.90453","6","5","1396.6","1248","525.383","1248","0.833333","23","21","1462.19","1480","658.435","1480","0.913043","2019-03-20 15:37:44"
"243","PUF18","3277","16836","NA","dccs","9p6bb8uijvcp5cj5pcooq9nl27","pub_-Rqw-uDK-Q","7.33877","2018-10-16 11:22:05","39","37","5","1","2.59518","6","4","851.75","908","373.075","908","0.666667","23","23","730.304","630","278.497","630","1","2019-03-20 15:37:42"
"242","PUF18","3277","16837","NA","dccs","366suf1c8biecj5r6iv3d5uhm7","pub_7~HvoiRxA~","7.84478","2018-10-16 11:31:47","39","38","5","1","2.97298","6","6","746.833","763","124.756","763","1","23","22","910.818","739.5","362.94","733","0.956522","2019-03-20 15:37:40"
"241","PUF18","3277","16838","NA","dccs","99fho87frr3b7o9qfc1hbobri3","pub_qk5HFLBZwL","6.43138","2018-10-16 11:21:59","39","32","4","1","2.32881","6","2","1026.5","1026.5","64.3467","1026.5","0.333333","23","20","766.7","780.5","220.32","780.5","0.869565","2019-03-20 15:37:38"
"240","PUF18","3277","16839","NA","dccs","hopbpgnjrjbc0p4ht0dcbp4eb7","pub_rnUczCzl6j","6.26106","2018-10-16 11:29:34","39","36","5","1","1.64568","6","3","1577.33","1406","671.596","1406","0.5","23","23","1469.48","992","1364.05","980.5","1","2019-03-20 15:37:36"
"239","PUF18","3277","16840","NA","dccs","7ds8d1ro1q08dvsj6dh304sil6","pub_gCLInQfkfu","8.20968","2018-10-23 11:26:41","39","37","5","1","3.46609","6","5","531.2","608","121.22","608","0.833333","23","22","627.318","590.5","179.197","590.5","0.956522","2019-03-20 15:37:33"
"238","PUF18","3277","16841","NA","dccs","10tenvqdtpkqp3kaspnf9dkc06","pub_bg~xnKc6ei","8.38926","2018-10-23 11:40:07","39","33","4","1","4.15849","6","1","442","442","0","442","0.166667","23","22","1223.64","733","1777.29","730","0.956522","2019-03-20 15:37:31"
"237","PUF18","3277","16842","NA","dccs","e5f7qni7sapmvokd4o9vvvjud1","pub_MwpvSuhVdJ","2.4359","2018-10-23 11:20:11","39","19","2","0","2.71944","6","4","832","857.5","81.8332","857.5","0.666667","23","5","639.6","743","349.725","825.5","0.217391","2019-03-20 15:37:29"
"236","PUF18","3277","16843","NA","dccs","i7oc2ditnoebu7vlu9ll3i0hn4","pub_C9J~YdTKpS","8.9144","2018-10-16 11:23:45","39","37","5","1","4.17081","6","4","509","439.5","148.299","439.5","0.666667","23","23","524.826","514","73.8202","514","1","2019-03-20 15:37:27"
"235","PUF18","3277","16844","NA","dccs","t1eig33dau78pgnmdil1ie3cn6","pub_6T3fefYuNH","8.11749","2018-10-16 11:22:52","39","36","5","1","3.5021","6","4","563.5","598","138.962","598","0.666667","23","22","666.091","594.5","286.965","587","0.956522","2019-03-20 15:37:24"
"234","PUF18","3277","16845","NA","dccs","9tm42fkeb49qhc5l1bdtu7b8e7","pub_h4BN8OrsT6","7.56521","2018-10-16 12:49:09","39","33","4","1","3.33444","6","5","707.2","646","196.796","646","0.833333","23","18","903.722","722","557.053","722","0.782609","2019-03-20 15:37:21"
"233","PUF18","3277","16846","NA","dccs","qqhgdtc2i0v3atavpmpkmirp71","pub_7ZevHuE69W","7.07982","2018-10-16 12:59:46","39","37","5","1","2.33623","6","5","1059.8","1023","137.888","1023","0.833333","23","22","1353.32","1098.5","699.783","1098.5","0.956522","2019-03-20 15:37:19"
"232","PUF18","3277","16847","NA","dccs","m32eeh8t0unice1t2pnebpu195","pub_8@Kv~SWXkP","0","2018-10-16 13:01:26","39","33","4","1","0","6","0","0","0","0","0","0","23","23","828.522","755","365.267","750.5","1","2019-03-20 15:37:16"
"231","PUF18","3277","16848","NA","dccs","9oprrm4i8h1hdhbngo9tpp7b12","pub_t~jmrtABPj","7.33027","2018-10-16 12:50:54","39","38","5","1","2.45847","6","6","996.5","967","217.978","967","1","23","22","1168.18","734","1591.26","731","0.956522","2019-03-20 15:37:13"
"230","PUF18","3277","16850","NA","dccs","v4abte7ed6m705djdoppn41sm1","pub_-OePA1cRxf","6.57337","2018-10-16 12:56:19","39","33","4","1","2.34261","6","5","1115","1020","321.185","1020","0.833333","23","18","1326.83","1172","654.049","1172","0.782609","2019-03-20 15:37:10"
"229","PUF18","3277","16851","NA","dccs","t0c0om1lungfri0vqguaaeo944","pub_niQTva1Vi4","2.05128","2018-10-16 13:01:34","39","16","2","0","3.63692","6","6","579.5","562","170.178","562","1","23","0","0","0","0","0","0","2019-03-20 15:37:08"
"228","PUF18","3277","16852","NA","dccs","fs5vrc4umlh6soqol5bs6quud2","pub_wQCdiw3olS","5.36113","2018-10-16 12:55:30","39","35","4","1","0.873952","6","3","2044","2006","739.732","2006","0.5","23","22","1229.91","1053.5","585.919","1053.5","0.956522","2019-03-20 15:37:07"
"227","PUF18","3277","16852","NA","dccs","8k1k0t0iuar8s9la2g78m91l75","pub_mw1ln~Y-Jz","8.21146","2018-10-16 12:53:04","39","37","5","1","3.46787","6","6","642.5","607.5","132.841","607.5","1","23","21","546.667","495","206.442","482.5","0.913043","2019-03-20 15:37:06"
"226","PUF18","3277","16853","NA","dccs","v31soh7lhq2j5rrcq2e3pqkgj6","pub_tCOqA6UoOy","3.97436","2018-10-30 12:52:52","39","31","4","0","4.14869","6","3","159.333","25","246.658","444","0.5","23","18","763.389","435.5","1293.1","450","0.782609","2019-03-20 15:37:04"
"225","PUF18","3277","16854","NA","dccs","3t9j5rv9tqoibcjhikeas08u61","pub_UjladJRsga","8.78727","2018-10-16 12:45:50","39","37","5","1","4.04368","6","4","618.75","466","422.257","466","0.666667","23","23","467.652","441","119.446","431.5","1","2019-03-20 15:37:02"
"224","PUF18","3277","16855","NA","dccs","ibi9e0u7162a376k6ho5q7q7o3","pub_ttr7Da2PqQ","7.15352","2018-10-16 12:55:35","39","38","5","1","2.28173","6","5","1013.4","1049","210.253","1049","0.833333","23","23","1129.09","913","557.042","913","1","2019-03-20 15:37:00"
"223","PUF18","3277","16856","NA","dccs","818mn3a3v6p52vfp2gko4muuv0","pub_Rqyt4Wxx2C","2.4359","2018-10-16 12:56:31","39","19","2","0","3.45362","6","4","618.75","611.5","48.555","611.5","0.666667","23","5","725.6","708","90.3344","708","0.217391","2019-03-20 15:36:57"
"222","PUF18","3277","16857","NA","dccs","b6g29cadvpaq08m6eu9d5bv1i3","pub_gCiiHqi9XZ","5","2018-10-16 13:10:34","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2019-03-20 15:36:55"
"221","PUF18","3277","16858","NA","dccs","lk2oooiv58ii7p0kq133nk7jh0","pub_f3h@UNHnna","6.18846","2018-10-16 12:52:20","39","32","4","1","2.0859","6","4","1166.75","1148","680.343","1148","0.666667","23","18","914.944","741.5","557.644","780","0.782609","2019-03-20 15:36:53"
"220","PUF18","3277","16859","NA","dccs","js4scsv494rig8c50gd4pnvca0","pub_FC~DEMzrgK","7.02229","2018-10-16 12:52:15","39","33","4","1","2.79152","6","4","842","829.5","138.287","829.5","0.666667","23","19","929.158","772","426.397","772","0.826087","2019-03-20 15:36:51"
"219","PUF18","3277","16860","NA","dccs","vvogv7eji5ket1lte0rp6vhi56","pub_mPOSg0zzKi","3.97436","2018-10-16 12:52:59","39","31","4","0","2.75647","6","4","1211","843","823.573","843","0.666667","23","17","1019.24","928","560.64","928","0.73913","2019-03-20 15:36:49"
"218","PUF18","3277","16861","NA","dccs","eri3pikqh2gupgqifmdvafenv4","pub_Iz3ck0YLdP","8.35301","2018-10-16 12:51:31","39","39","5","1","3.35301","6","6","609.833","640.5","107.884","640.5","1","23","23","635.261","602","129.277","602","1","2019-03-20 15:36:46"
"217","PUF18","3277","16862","NA","dccs","6515nt3mbl50ouhbhc6u4ools3","pub_ubrjaFjZp-","8.41738","2018-10-16 12:53:16","39","35","4","1","3.9302","6","4","512.5","491","92.6553","491","0.666667","23","21","512.762","513","89.8042","513","0.913043","2019-03-20 15:36:32"
"216","PUF18","3277","16863","NA","dccs","6kurk4uc9uvmf6trevab5b4ss1","pub_8GfL0LSVek","3.84615","2018-10-16 13:00:45","39","30","4","0","2.95597","6","3","747.667","769","44.0606","769","0.5","23","17","874.412","806","718.014","810.5","0.73913","2019-03-20 15:36:29"
"215","PUF18","3277","16864","NA","dccs","ffgnhfirdkg7kcejboa0m4qmc6","pub_ShCc6YO_rK","8.63602","2018-10-16 12:53:35","39","38","5","1","3.76423","6","5","572.2","530","158.602","530","0.833333","23","23","566.043","531","282.672","509.5","1","2019-03-20 15:36:26"
"214","PUF18","3277","16865","NA","dccs","empqqg8rui17716c8opek5oj26","pub_sJgTXLvbRt","7.27023","2018-10-16 12:57:05","39","34","4","1","2.91126","6","2","785","785","285.671","785","0.333333","23","22","700.864","679","300.888","679","0.956522","2019-03-20 15:36:23"
"213","PUF18","3277","16866","NA","dccs","b7554iqrt116hvfv88osakpj90","pub_3m@QB@995a","6.63127","2018-10-16 12:50:39","40","34","4","1","2.38127","7","3","1080.67","1002","284.284","1002","0.428571","23","21","756.19","666","239.733","666","0.913043","2019-03-20 15:36:20"
"212","PUF18","3277","16867","NA","dccs","tmpm2avrp05dv9uv9tc8r1ivv1","pub_gM7ZSHyPOJ","7.4681","2018-10-16 12:49:32","39","37","5","1","2.72451","6","4","966.25","855.5","251.09","855.5","0.666667","23","23","836.565","828","356.121","828","1","2019-03-20 15:36:07"
"211","PUF18","3277","16868","NA","dccs","fedc713k6tv2b59sa4rcusct73","pub_G7ECX_IJx1","6.79757","2018-10-23 12:47:49","39","37","5","1","2.05398","6","6","1325.5","1165","586.357","1165","1","23","21","1279.14","1227","465.869","1227","0.913043","2019-03-20 15:36:01"
"210","PUF18","3277","16870","NA","dccs","tbin7vkpo0flgjofmb6gmj5a61","pub_bCj_WApluD","6.6815","2018-10-16 13:40:09","39","39","5","1","1.6815","6","6","1492.67","1383","619.695","1383","1","23","23","1467.39","1164","1012.03","1122.5","1","2019-03-20 15:35:41"
"209","PUF18","3277","16871","NA","dccs","5tftg4bvop1h4meb7dnf8hmqs2","pub_@iSLUmU0cf","8.81396","2018-10-16 13:41:05","39","39","5","1","3.81396","6","6","661","518","329.324","518","1","23","23","674.217","594","290.336","594","1","2019-03-20 15:35:38"
"208","PUF18","3277","16872","NA","dccs","00jhts7j0tdqsiv5qk0umak842","pub_17NNoRQsIy","7.35542","2018-10-16 13:42:35","39","39","5","1","2.35542","6","6","1055","1014","275.458","1014","1","23","23","1112.57","900","594.045","884.5","1","2019-03-20 15:35:35"
"207","PUF18","3277","16873","NA","dccs","4hdhhvasv3ebu0lijl1jifbdf3","pub_Yy6AIi7nvu","7.46301","2018-10-16 13:36:03","39","35","4","1","2.97583","6","4","763.75","762","13.2256","762","0.666667","23","21","785.81","769","193.653","769","0.913043","2019-03-20 15:35:33"
"206","PUF18","3277","16874","NA","dccs","4kd7sdfv0saip5tliu2g5boln1","pub__TBLHG6xpt","7.35456","2018-10-16 13:34:15","39","32","4","1","3.25199","6","5","745","671","227.037","671","0.833333","23","17","669.412","655","248.524","655","0.73913","2019-03-20 15:35:31"
"205","PUF18","3277","16875","NA","dccs","o7kq0n1rqj9s121e0135c1c1h3","pub_NqgYo0xQcS","7.93726","2018-10-16 13:33:40","39","35","4","1","3.45008","6","2","612.5","612.5","135.057","612.5","0.333333","23","23","573.783","527","156.639","527","1","2019-03-20 15:35:29"
"204","PUF18","3277","16876","NA","dccs","nq63sl3bdulukp2jlkh896cei7","pub_meLxEU_oGR","3.46154","2018-10-16 13:39:21","39","27","3","0","2.81521","6","4","859.75","820.5","365.168","820.5","0.666667","23","13","1027.85","819","524.831","819","0.565217","2019-03-20 15:35:25"
"203","PUF18","3277","16877","NA","dccs","896ts8097ch55nbvp0tqjdtmp3","pub_gbSuSWJEss","7.73851","2018-10-16 13:35:13","39","39","5","1","2.73851","6","6","835.5","850","248.467","850","1","23","23","929.087","597","925.511","584","1","2019-03-20 15:35:23"
"202","PUF18","3277","16878","NA","dccs","ltk6d4vvqidlmjskvb3nkjg852","pub_Y@KJljfvZm","7.15761","2018-10-16 13:41:07","39","37","5","1","2.41402","6","4","999.25","987","217.118","987","0.666667","23","23","833.522","747","269.103","747","1","2019-03-20 15:35:21"
"201","PUF18","3277","16879","NA","dccs","1124ui1cp4bev8cfi7ffmjtd00","pub_3_6rObWInh","6.57947","2018-10-16 13:42:02","39","34","4","1","2.2205","6","4","1249","1079","359.489","1079","0.666667","23","20","1227.7","929","830.78","929","0.869565","2019-03-20 15:35:19"
"200","PUF18","3277","16880","NA","dccs","93ff5dq3q8k36hntui1qo94gj4","pub_A5F_s3rlb-","7.78582","2018-10-16 13:35:35","39","38","5","1","2.91403","6","5","680.2","784","170.231","784","0.833333","23","23","568.696","508","187.673","508","1","2019-03-20 15:35:16"
"199","PUF18","3277","16881","NA","dccs","08kvg0tjm0k0jlsj962o4pqvb0","pub_~f38BJ8QCO","0","2018-10-16 13:35:18","39","33","4","1","0","6","0","0","0","0","0","0","23","23","587.87","538","156.333","538","1","2019-03-20 15:35:12"
"198","PUF18","3277","16882","NA","dccs","gr0fepp2aifjb6kfc7f95edpl0","pub_8Xzh93iPvn","6.70973","2018-10-16 13:37:58","39","32","4","1","2.60717","6","6","918.167","903","179.534","903","1","23","16","719.938","665.5","280.94","665.5","0.695652","2019-03-20 15:35:09"
"197","PUF18","3277","16883","NA","dccs","ijelf6qfhordha1s3o1lvdvs17","pub_DRjkNltB4V","6.77347","2018-10-16 13:37:55","39","37","5","1","2.02988","6","5","1199.2","1178","227.027","1178","0.833333","23","22","1480.45","1353","646.707","1353","0.956522","2019-03-20 15:35:07"
"196","PUF18","3277","16884","NA","dccs","kra7n14955pe02pma008lokfs2","pub_uypbRMtemS","5.71863","2018-10-16 13:37:25","39","35","4","1","1.23145","6","4","1681.5","1701.5","525.321","1701.5","0.666667","23","21","1675.71","1230","1129.94","1230","0.913043","2019-03-20 15:35:05"
"195","PUF18","3277","16885","NA","dccs","5ho32o6vba5n2143agcukvk0u6","pub_vgdH5GRg4S","2.05128","2018-10-16 13:34:27","39","16","2","0","3.14466","6","6","718.5","705","74.0345","705","1","23","0","0","0","0","0","0","2019-03-20 15:35:02"
"194","PUF18","3277","16886","NA","dccs","r0rtuudpkuk3r6osjd3hsjb303","pub_6EyxHyDKXg","7.43947","2018-10-16 13:36:44","39","39","5","1","2.43947","6","6","1133.5","975.5","307.975","975.5","1","23","23","1505.22","942","1152.59","942","1","2019-03-20 15:35:00"
